Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
220731	220731	44145	44145e	fiction	( ( Your voice ) ( ( was ( so queer ) ) ! ) )	( ( Your voice ) ( ( was ( very weird ) ) . ) )	(ROOT (S (NP (PRP$ Your) (NN voice)) (VP (VBD was) (ADJP (RB so) (JJ queer))) (. !)))	(ROOT (S (NP (PRP$ Your) (NN voice)) (VP (VBD was) (ADJP (RB very) (JJ weird))) (. .)))	Your voice was so queer!	Your voice was very weird.	entailment	entailment
89844	89844	30041	30041e	telephone	( and ( uh ( ( all ( the kids ) ) ( seem ( to ( enjoy ( that ( ( we ( we ( will ( have ( ( an ( Nintendo somebody ) ) ( have ( will ( ( bring ( an ( Nintendo ( right i ) ) ) ) ( well ( my ( my i ) ) ) ) ) ) ) ) ) ) ) ( know ( ( my sister-in-law ) ( who ( uh ( is ( uh ( engaged ( to ( be married ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( ( The kids ) ( ( like ( that ( we ( will ( have ( a nintendo ) ) ) ) ) ) . ) )	(ROOT (FRAG (CC and) (NP (NP (NNP uh)) (SBAR (S (NP (PDT all) (DT the) (NNS kids)) (VP (VBP seem) (S (VP (TO to) (VP (VB enjoy) (SBAR (IN that) (S (NP (NP (PRP we)) (SBAR (S (NP (PRP we)) (VP (MD will) (VP (VB have) (S (NP (DT an) (NNP Nintendo) (NN somebody)) (VP (VB have) (VP (MD will) (VP (VB bring) (NP (DT an) (NNP Nintendo) (NN right) (NN i)) (PP (RB well) (NP (PRP$ my) (JJ my) (NN i)))))))))))) (VP (VBP know) (NP (NP (PRP$ my) (NN sister-in-law)) (SBAR (WHNP (WP who)) (S (ADVP (RB uh)) (VP (VBZ is) (ADJP (RB uh) (VBN engaged) (S (VP (TO to) (VP (VB be) (VP (VBN married))))))))))))))))))))))	(ROOT (S (NP (DT The) (NNS kids)) (VP (VBP like) (SBAR (IN that) (S (NP (PRP we)) (VP (MD will) (VP (VB have) (NP (DT a) (NN nintendo))))))) (. .)))	and uh all the kids seem to enjoy that we we will have an Nintendo somebody have will bring an Nintendo right i well my my i know my sister-in-law who uh is uh engaged to be married	The kids like that we will have a nintendo.	entailment	entailment
83981	83981	103238	103238c	government	( ( ( The calculations ) ( of ( this paper ) ) ) ( ( were ( done ( in ( 5 ( Lotus files ) ) ) ) ) . ) )	( There ( ( was ( ( no way ) ( of ( performing ( a calculation ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (NNS calculations)) (PP (IN of) (NP (DT this) (NN paper)))) (VP (VBD were) (VP (VBN done) (PP (IN in) (NP (CD 5) (NNP Lotus) (NNS files))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBD was) (NP (NP (DT no) (NN way)) (PP (IN of) (S (VP (VBG performing) (NP (DT a) (NN calculation))))))) (. .)))	The calculations of this paper were done in 5 Lotus files.	There was no way of performing a calculation.	contradiction	contradiction
346660	346660	136485	136485c	travel	( You ( ( ( 'll certainly ) ( ( ( ( ( get ( a kick ) ) out ) ( of ( ( the ( Hollywood Walk ) ) ( of Fame ) ) ) ) , ) ( even ( if ( it ( does ( ( keep ( your interest ) ) ( for ( ( only ( a few ) ) minutes ) ) ) ) ) ) ) ) ) . ) )	( Hollywood ( ( ( is n't ) ( a ( popular ( tourist city ) ) ) ) ( at all ) ) )	(ROOT (S (NP (PRP You)) (VP (MD 'll) (ADVP (RB certainly)) (VP (VB get) (NP (DT a) (NN kick)) (PRT (RP out)) (PP (IN of) (NP (NP (DT the) (NNP Hollywood) (NNP Walk)) (PP (IN of) (NP (NNP Fame))))) (, ,) (SBAR (RB even) (IN if) (S (NP (PRP it)) (VP (VBZ does) (VP (VB keep) (NP (PRP$ your) (NN interest)) (PP (IN for) (NP (QP (RB only) (DT a) (JJ few)) (NNS minutes))))))))) (. .)))	(ROOT (S (NP (NNP Hollywood)) (VP (VBZ is) (RB n't) (NP (DT a) (JJ popular) (NN tourist) (NN city)) (ADVP (IN at) (DT all)))))	You'll certainly get a kick out of the Hollywood Walk of Fame, even if it does keep your interest for only a few minutes.	Hollywood isn't a popular tourist city at all	contradiction	contradiction
358752	358752	5331	5331n	slate	( ( How ( you ( ( served vs. ) ( whether ( you served ) ) ) ) ) . )	( ( How ( you served ) ) ( ( ( is ( more important ) ) ( ( than whether ) ( you served ) ) ) . ) )	(ROOT (FRAG (SBAR (WHADVP (WRB How)) (S (NP (PRP you)) (VP (VBD served) (NP (FW vs.)) (SBAR (IN whether) (S (NP (PRP you)) (VP (VBD served))))))) (. .)))	(ROOT (S (SBAR (WHADVP (WRB How)) (S (NP (PRP you)) (VP (VBD served)))) (VP (VBZ is) (ADJP (RBR more) (JJ important)) (SBAR (IN than) (IN whether) (S (NP (PRP you)) (VP (VBD served))))) (. .)))	How you served vs. whether you served.	How you served is more important than whether you served.	neutral	neutral
52476	52476	79154	79154c	fiction	( ( ( ( ( You see ) ( , ( ( I ( 've ( ( ( figured it ) out ) ( that ( ( ( those things ) ( of ( Tuppence 's ) ) ) ( ( are ( a plant ) ) too ) ) ) ) ) ) , ) ) ) and ) ( she ( ( 's ( no more ) ) ( drowned ( than ( I am ) ) ) ) ) ) . )	( I ( ( have ( ( determined conclusively ) ( that ( Tuppence ( ( did actually ) drown ) ) ) ) ) . ) )	(ROOT (S (S (NP (PRP You)) (VP (VBP see))) (PRN (, ,) (S (NP (PRP I)) (VP (VBP 've) (VP (VBN figured) (NP (PRP it)) (ADVP (RB out)) (SBAR (IN that) (S (NP (NP (DT those) (NNS things)) (PP (IN of) (NP (NNP Tuppence) (POS 's)))) (VP (VBP are) (NP (DT a) (NN plant)) (ADVP (RB too)))))))) (, ,)) (CC and) (S (NP (PRP she)) (VP (VBZ 's) (ADVP (DT no) (RBR more)) (VP (VBN drowned) (SBAR (IN than) (S (NP (PRP I)) (VP (VBP am))))))) (. .)))	(ROOT (S (NP (PRP I)) (VP (VBP have) (VP (VBN determined) (ADVP (RB conclusively)) (SBAR (IN that) (S (NP (NNP Tuppence)) (VP (VBD did) (ADVP (RB actually)) (VP (VB drown))))))) (. .)))	You see, I've figured it out that those things of Tuppence's are a plant too, and she's no more drowned than I am.	I have determined conclusively that Tuppence did actually drown.	contradiction	contradiction
251191	251191	52235	52235c	slate	( ( ( ( ( ( Japan 's ) ( biggest paper ) ) , ) ( Asahi Shimbun ) ) , ) ( ( ( ( ( ( ( published ( an article ) ) Thursday ) ( by ( ( ( ( ( Tetsuo Maeda ) , ) ( an ( arms ( control expert ) ) ) ) and ) professor ) ) ) ( at ( Tokyo ( International University ) ) ) ) , ) ( saying ( that ( ( ( the ( U.S. ( missile attacks ) ) ) ( on ( Islamic ( terrorist targets ) ) ) ) ( have ( expanded ( ( the definition ) ( of war ) ) ) ) ) ) ) ) . ) )	( ( Asahi Simbun ) ( ( is ( a ( tiny paper ) ) ) . ) )	(ROOT (S (NP (NP (NP (NNP Japan) (POS 's)) (JJS biggest) (NN paper)) (, ,) (NP (NNP Asahi) (NNP Shimbun)) (, ,)) (VP (VBD published) (NP (DT an) (NN article)) (NP (NNP Thursday)) (PP (IN by) (NP (NP (NNP Tetsuo) (NNP Maeda)) (, ,) (NP (DT an) (NNS arms) (NN control) (NN expert)) (CC and) (NP (NN professor)))) (PP (IN at) (NP (NNP Tokyo) (NNP International) (NNP University))) (, ,) (S (VP (VBG saying) (SBAR (IN that) (S (NP (NP (DT the) (NNP U.S.) (NN missile) (NN attacks)) (PP (IN on) (NP (JJ Islamic) (JJ terrorist) (NNS targets)))) (VP (VBP have) (VP (VBN expanded) (NP (NP (DT the) (NN definition)) (PP (IN of) (NP (NN war))))))))))) (. .)))	(ROOT (S (NP (NNP Asahi) (NNP Simbun)) (VP (VBZ is) (NP (DT a) (JJ tiny) (NN paper))) (. .)))	Japan's biggest paper, Asahi Shimbun, published an article Thursday by Tetsuo Maeda, an arms control expert and professor at Tokyo International University, saying that the U.S. missile attacks on Islamic terrorist targets have expanded the definition of war.	Asahi Simbun is a tiny paper.	contradiction	contradiction
39871	39871	131812	131812n	telephone	( i ( mean ( it ( really ( ( was ( to me ) ) ( ( ( it ( was ( like ( it ( 's ( going ( to ( ( ( take them ) ( quite ( a while ) ) ) ( to ( rebuild ( because ( ( everything ( everything i ) ) ( ( mean anything ) ( that ( ( Tom Landry ) wanted ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) or ) ( had ( he ( was ( going ( to ( change it ) ) ) ) ) ) ) ) ) ) ) )	( ( If ( they ( want ( to ( rebuild ( the ( whole thing ) ) ) ) ) ) ) ( , ( ( ( at least ) ( a year ) ) . ) ) )	(ROOT (S (NP (FW i)) (VP (VBP mean) (SBAR (S (NP (PRP it)) (ADVP (RB really)) (VP (VBD was) (PP (TO to) (NP (PRP me))) (SBAR (SBAR (S (NP (PRP it)) (VP (VBD was) (SBAR (IN like) (S (NP (PRP it)) (VP (VBZ 's) (VP (VBG going) (S (VP (TO to) (VP (VB take) (NP (PRP them)) (NP (RB quite) (DT a) (NN while)) (S (VP (TO to) (VP (VB rebuild) (SBAR (IN because) (S (NP (NN everything) (NN everything) (NNS i)) (VP (VBP mean) (NP (NN anything)) (SBAR (IN that) (S (NP (NNP Tom) (NNP Landry)) (VP (VBD wanted)))))))))))))))))))) (CC or) (SBAR (VBD had) (S (NP (PRP he)) (VP (VBD was) (VP (VBG going) (S (VP (TO to) (VP (VB change) (NP (PRP it))))))))))))))))	(ROOT (FRAG (SBAR (IN If) (S (NP (PRP they)) (VP (VBP want) (S (VP (TO to) (VP (VB rebuild) (NP (DT the) (JJ whole) (NN thing)))))))) (, ,) (ADVP (ADVP (IN at) (JJS least)) (NP (DT a) (NN year))) (. .)))	i mean it really was to me it was like it's going to take them quite a while to rebuild because everything everything i mean anything that Tom Landry wanted or had he was going to change it	If they want to rebuild the whole thing, at least a year.	neutral	neutral
274359	274359	92296	92296e	fiction	( ( ( ( He ( rushed ( past ( me ( crying out ) ) ) ) ) : ) ( ' ( A garage ) ) ) ! )	( He ( ( ( ran ( past ( me ( ( ( yelling : ) ' ) ( A garage ) ) ) ) ) ! ) ' ) )	(ROOT (S (S (NP (PRP He)) (VP (VBD rushed) (PP (IN past) (S (NP (PRP me)) (VP (VBG crying) (PRT (RP out))))))) (: :) (S (NP (POS ')) (NP (DT A) (NN garage))) (. !)))	(ROOT (S (NP (PRP He)) (VP (VBD ran) (PP (IN past) (S (NP (PRP me)) (VP (VBG yelling) (: :) (`` ') (NP (DT A) (NN garage)))))) (. !) ('' ')))	He rushed past me crying out: 'A garage! 	He ran past me yelling: 'A garage!'	entailment	entailment
42951	42951	58632	58632n	government	( ( On ( the ( other hand ) ) ) ( , ( ( ( ( ( ( ( ( Poste Italiane ) ( per ( capita volume ) ) ) ( is ( among ( ( the lowest ) ( in ( the ( industrialized world ) ) ) ) ) ) ) , ) and ) so ) ( ( its ( delivery ( costs proportion ) ) ) ( should ( be ( among ( the highest ) ) ) ) ) ) . ) ) )	( ( ( Italy 's ) ( delivery prices ) ) ( ( are ( higher ( than France ) ) ) . ) )	(ROOT (S (PP (IN On) (NP (DT the) (JJ other) (NN hand))) (, ,) (S (NP (NP (NNP Poste) (NNP Italiane)) (PP (IN per) (NP (NN capita) (NN volume)))) (VP (VBZ is) (PP (IN among) (NP (NP (DT the) (JJS lowest)) (PP (IN in) (NP (DT the) (VBN industrialized) (NN world))))))) (, ,) (CC and) (IN so) (S (NP (PRP$ its) (NN delivery) (NNS costs) (NN proportion)) (VP (MD should) (VP (VB be) (PP (IN among) (NP (DT the) (JJS highest)))))) (. .)))	(ROOT (S (NP (NP (NNP Italy) (POS 's)) (NN delivery) (NNS prices)) (VP (VBP are) (ADJP (ADJP (JJR higher)) (PP (IN than) (NP (NNP France))))) (. .)))	On the other hand, Poste Italiane per capita volume is among the lowest in the industrialized world, and so its delivery costs proportion should be among the highest.	Italy's delivery prices are higher than France. 	neutral	neutral
99467	99467	115720	115720e	government	( It ( ( is ( ( ( a matter ) ( of ( auditor judgment ) ) ) ( to ( decide ( how ( ( ( discrepant ( project ( ( estimates and ) estimates ) ) ) ( provided ( by ( cost models ) ) ) ) ( should ( be ( to ( ( raise concerns ) ( about ( risks ( of ( cost ( and ( schedule overruns ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( Auditors ( ( must ( judge ( ( ( whether or ) not ) ( ( project estimates ) ( raise ( concerns ( about ( cost ( and ( schedule failures ) ) ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (PRP It)) (VP (VBZ is) (NP (NP (DT a) (NN matter)) (PP (IN of) (NP (NN auditor) (NN judgment))) (S (VP (TO to) (VP (VB decide) (SBAR (WHADVP (WRB how)) (S (NP (NP (JJ discrepant) (NN project) (NNS estimates) (CC and) (NNS estimates)) (VP (VBN provided) (PP (IN by) (NP (NN cost) (NNS models))))) (VP (MD should) (VP (VB be) (S (VP (TO to) (VP (VB raise) (NP (NNS concerns)) (PP (IN about) (NP (NP (NNS risks)) (PP (IN of) (NP (NN cost) (CC and) (NN schedule) (NNS overruns))))))))))))))))) (. .)))	(ROOT (S (NP (NNS Auditors)) (VP (MD must) (VP (VB judge) (SBAR (IN whether) (CC or) (RB not) (S (NP (NN project) (NNS estimates)) (VP (VBP raise) (NP (NP (NNS concerns)) (PP (IN about) (NP (NN cost) (CC and) (NN schedule) (NNS failures))))))))) (. .)))	It is a matter of auditor judgment to decide how discrepant project estimates and estimates provided by cost models should be to raise concerns about risks of cost and schedule overruns.	Auditors must judge whether or not project estimates raise concerns about cost and schedule failures.	entailment	entailment
306211	306211	81267	81267n	government	( Jim ( ( is ( ( ( such ( a ( giving person ) ) ) , ) ( so ( committed ( to ( helping ( those ( less fortunate ) ) ) ) ) ) ) ) . ) )	( He ( ( ( had much ) ( to give ) ) . ) )	(ROOT (S (NP (NNP Jim)) (VP (VBZ is) (NP (NP (PDT such) (DT a) (JJ giving) (NN person)) (, ,) (ADJP (RB so) (JJ committed) (PP (TO to) (S (VP (VBG helping) (S (NP (DT those)) (ADJP (RBR less) (JJ fortunate))))))))) (. .)))	(ROOT (S (NP (PRP He)) (VP (VBD had) (ADVP (RB much)) (S (VP (TO to) (VP (VB give))))) (. .)))	Jim is such a giving person, so committed to helping those less fortunate.	He had much to give.	neutral	neutral
200764	200764	35532	35532e	telephone	( so ( ( how long ) ( are ( we ( suppose ( to ( talk for ) ) ) ) ) ) )	( ( How long ) ( ( ( should we ) ( talk for ) ) ? ) )	(ROOT (FRAG (ADVP (RB so)) (SBAR (WHNP (WRB how) (RB long)) (S (VP (VBP are) (SBAR (S (NP (PRP we)) (VP (VBP suppose) (S (VP (TO to) (VP (VB talk) (PP (IN for)))))))))))))	(ROOT (SBARQ (WHADJP (WRB How) (JJ long)) (SQ (MD should) (NP (PRP we)) (VP (VB talk) (PP (IN for)))) (. ?)))	so how long are we suppose to talk for	How long should we talk for?	entailment	entailment
287021	287021	132674	132674e	telephone	( ( ( ( all righty ) ( we 'll ) ) ( we ( 'll ( ( talk ( to you ) ) later ) ) ) ) bye-bye )	( Ok ( we ( ( will ( ( speak ( to you ) ) ( at ( a ( later stage ) ) ) ) ) . ) ) )	(ROOT (S (NP (NP (DT all) (NN righty)) (SBAR (S (NP (PRP we)) (VP (MD 'll)))) (SBAR (S (NP (PRP we)) (VP (MD 'll) (VP (VB talk) (PP (TO to) (NP (PRP you))) (ADVP (RB later))))))) (VP (VBP bye-bye))))	(ROOT (S (ADVP (RB Ok)) (NP (PRP we)) (VP (MD will) (VP (VB speak) (PP (TO to) (NP (PRP you))) (PP (IN at) (NP (DT a) (JJ later) (NN stage))))) (. .)))	all righty we'll we'll talk to you later bye-bye	Ok we will speak to you at a later stage.	entailment	entailment
283134	283134	44823	44823e	travel	( ( Once ( ( the ( gathering place ) ) ( of ( the ( colonial glitterati ) ) ) ) ) ( , ( it ( still ( ( ( draws ( European travelers ) ) ( for ( ( a glimpse ) ( of ( a ( genteel past ) ) ) ) ) ) . ) ) ) ) )	( There ( ( ( are ( ( a lot ) ( of ( European travelers ) ) ) ) there ) . ) )	(ROOT (S (PP (IN Once) (NP (NP (DT the) (NN gathering) (NN place)) (PP (IN of) (NP (DT the) (JJ colonial) (NNS glitterati))))) (, ,) (NP (PRP it)) (ADVP (RB still)) (VP (VBZ draws) (NP (JJ European) (NNS travelers)) (PP (IN for) (NP (NP (DT a) (NN glimpse)) (PP (IN of) (NP (DT a) (JJ genteel) (NN past)))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (JJ European) (NNS travelers)))) (ADVP (RB there))) (. .)))	Once the gathering place of the colonial glitterati, it still draws European travelers for a glimpse of a genteel past.	There are a lot of European travelers there.	entailment	entailment
122284	122284	110491	110491e	travel	( ( Named ( after ( ( the ( mountain home ) ) ( of ( ( antiquity 's ) Muses ) ) ) ) ) ( , ( ( ( Paris 's ) ( Mount Parnassus ) ) ( ( was ( ( a mound ) ( left ( after ( ( ( ( quarrying ( long gone ) ) , ) but ) ( ( remaining ( an inspiration ) ) ( to artists ) ) ) ) ) ) ) . ) ) ) )	( ( ( Mount Parnassus ) ( in Paris ) ) ( ( is ( ( a hill ) ( ( formed ( from ( ( the rubble ) ( of quarries ) ) ) ) nearby ) ) ) . ) )	(ROOT (S (S (VP (VBN Named) (PP (IN after) (NP (NP (DT the) (NN mountain) (NN home)) (PP (IN of) (NP (NP (NN antiquity) (POS 's)) (NNS Muses))))))) (, ,) (NP (NP (NNP Paris) (POS 's)) (NNP Mount) (NNP Parnassus)) (VP (VBD was) (NP (NP (DT a) (NN mound)) (VP (VBN left) (PP (IN after) (S (VP (VP (VBG quarrying) (ADJP (RB long) (VBN gone))) (, ,) (CC but) (VP (VBG remaining) (NP (DT an) (NN inspiration)) (PP (TO to) (NP (NNS artists)))))))))) (. .)))	(ROOT (S (NP (NP (NNP Mount) (NNP Parnassus)) (PP (IN in) (NP (NNP Paris)))) (VP (VBZ is) (NP (NP (DT a) (NN hill)) (VP (VBN formed) (PP (IN from) (NP (NP (DT the) (NN rubble)) (PP (IN of) (NP (NNS quarries))))) (ADVP (RB nearby))))) (. .)))	Named after the mountain home of antiquity's Muses, Paris's Mount Parnassus was a mound left after quarrying long gone, but remaining an inspiration to artists.	Mount Parnassus in Paris is a hill formed from the rubble of quarries nearby.	entailment	entailment
291215	291215	2776	2776n	government	( ( ( The sooner ) ( we begin ) ) ( , ( ( the less ) ( we ( ( have ( to ( ( save ( per ( ( year and ) ( the greater ) ) ) ) ( ( our benefit ) ( from ( compounding growth ) ) ) ) ) ) . ) ) ) ) )	( ( ( The bank ) ( that ( we ( will ( be using ) ) ) ) ) ( ( is ( Chase Bank ) ) . ) )	(ROOT (S (SBAR (X (DT The) (RB sooner)) (S (NP (PRP we)) (VP (VBP begin)))) (, ,) (X (DT the) (JJR less)) (NP (PRP we)) (VP (VBP have) (S (VP (TO to) (VP (VB save) (PP (IN per) (NP (NP (NN year)) (CC and) (NP (DT the) (JJR greater)))) (NP (NP (PRP$ our) (NN benefit)) (PP (IN from) (NP (NN compounding) (NN growth)))))))) (. .)))	(ROOT (S (NP (NP (DT The) (NN bank)) (SBAR (IN that) (S (NP (PRP we)) (VP (MD will) (VP (VB be) (VP (VBG using))))))) (VP (VBZ is) (NP (NNP Chase) (NNP Bank))) (. .)))	The sooner we begin, the less we have to save per year and the greater our benefit from compounding growth.	The bank that we will be using is Chase Bank.	neutral	neutral
344903	344903	104033	104033c	travel	( ( ( ( Founded ( in 1960 ) ) ( with ( Swiss assistance ) ) ) ( for ( Tibetan refugees ) ) ) ( , ( ( this center ) ( ( ( ( makes and ) sells ) carpets ) . ) ) ) )	( ( ( ( Founded ( in 1960 ) ) ( with ( Swiss assistance ) ) ) ( for ( Tibetan refugees ) ) ) ( , ( ( this center ) ( ( ( no longer ) ( ( ( makes and ) sells ) carpets ) ) . ) ) ) )	(ROOT (S (S (VP (VBN Founded) (PP (IN in) (NP (CD 1960))) (PP (IN with) (NP (JJ Swiss) (NN assistance))) (PP (IN for) (NP (JJ Tibetan) (NNS refugees))))) (, ,) (NP (DT this) (NN center)) (VP (VBZ makes) (CC and) (VBZ sells) (NP (NNS carpets))) (. .)))	(ROOT (S (S (VP (VBN Founded) (PP (IN in) (NP (CD 1960))) (PP (IN with) (NP (JJ Swiss) (NN assistance))) (PP (IN for) (NP (JJ Tibetan) (NNS refugees))))) (, ,) (NP (DT this) (NN center)) (VP (ADVP (RB no) (RB longer)) (VBZ makes) (CC and) (VBZ sells) (NP (NNS carpets))) (. .)))	Founded in 1960 with Swiss assistance for Tibetan refugees, this center makes and sells carpets.	Founded in 1960 with Swiss assistance for Tibetan refugees, this center no longer makes and sells carpets.	contradiction	contradiction
300155	300155	131649	131649c	telephone	( ( ( see ( how ( they ( handle it ) ) ) ) and ) ( ( ( ( ( see ( if ( it ( 's ( a ( good way ) ) ) ) ) ) and ) then ) ( ( do it ) ( that ( way ( because ( ( as ( i ( like ( to ( say ( people ( are ( ( making money ) ( on it ) ) ) ) ) ) ) ) ) ( ( the cans ) ( do ( are worth ) ) ) ) ) ) ) ) ) something ) )	( People ( ( ( can not ) ( ( earn ( any money ) ) ( from ( collecting cans ) ) ) ) . ) )	(ROOT (S (VP (VP (VB see) (SBAR (WHADVP (WRB how)) (S (NP (PRP they)) (VP (VBP handle) (NP (PRP it)))))) (CC and) (VP (VP (VB see) (SBAR (IN if) (S (NP (PRP it)) (VP (VBZ 's) (NP (DT a) (JJ good) (NN way)))))) (CC and) (ADVP (RB then)) (VP (VB do) (NP (PRP it)) (ADVP (DT that) (NN way) (SBAR (IN because) (S (SBAR (IN as) (S (NP (FW i)) (VP (VBP like) (S (VP (TO to) (VP (VB say) (SBAR (S (NP (NNS people)) (VP (VBP are) (VP (VBG making) (NP (NN money)) (PP (IN on) (NP (PRP it))))))))))))) (NP (DT the) (NNS cans)) (VP (VBP do) (SBAR (S (VP (VBP are) (ADJP (JJ worth)))))))))) (NP (NN something))))))	(ROOT (S (NP (NNS People)) (VP (MD can) (RB not) (VP (VB earn) (NP (DT any) (NN money)) (PP (IN from) (NP (VBG collecting) (NNS cans))))) (. .)))	see how they handle it and see if it's a good way and then do it that way because as i like to say people are making money on it the cans do are worth something	People cannot earn any money from collecting cans.	contradiction	contradiction
169490	169490	3177	3177e	fiction	( ( Learn ( ( what and ) ( who ( you can ) ) ) ) . )	( You ( ( should ( learn ( everything ( you can ) ) ) ) . ) )	(ROOT (S (VP (VB Learn) (UCP (NP (WP what)) (CC and) (SBAR (WHNP (WP who)) (S (NP (PRP you)) (VP (MD can)))))) (. .)))	(ROOT (S (NP (PRP You)) (VP (MD should) (VP (VB learn) (NP (NP (NN everything)) (SBAR (S (NP (PRP you)) (VP (MD can))))))) (. .)))	Learn what and who you can.	You should learn everything you can.	entailment	entailment
103951	103951	88757	88757c	slate	( ( ( ( ( ( ( ( ( The ( ` ( Russian miracle ) ) ) , ) ' ) ( that ( of ( always ( ( avoiding catastrophes ) ( at ( the ( last moment ) ) ) ) ) ) ) ) , ) ( remains ( ( , ( however , ) ) fragile ) ) ) -- ) ( ( ( more and ) ( more fragile ) ) ( , ( it said ) ) ) ) . )	( ( The ( `` ( Russian ( miracle '' ) ) ) ) ( ( ( ( is ( extremely strong ) ) and ) ( ( has never ) ( been fragile ) ) ) . ) )	(ROOT (S (S (NP (NP (DT The) (`` `) (JJ Russian) (NN miracle)) (, ,) ('' ') (NP (NP (DT that)) (PP (IN of) (S (VP (ADVP (RB always)) (VBG avoiding) (NP (NNS catastrophes)) (PP (IN at) (NP (DT the) (JJ last) (NN moment))))))) (, ,)) (VP (VBZ remains) (ADJP (PRN (, ,) (ADVP (RB however)) (, ,)) (JJ fragile)))) (: --) (S (S (ADJP (ADJP (JJR more)) (CC and) (ADJP (RBR more) (JJ fragile)))) (, ,) (NP (PRP it)) (VP (VBD said))) (. .)))	(ROOT (S (NP (DT The) (`` ``) (JJ Russian) (NN miracle) ('' '')) (VP (VP (VBZ is) (ADJP (RB extremely) (JJ strong))) (CC and) (VP (VBZ has) (ADVP (RB never)) (VP (VBN been) (ADJP (JJ fragile))))) (. .)))	The 'Russian miracle,' that of always avoiding catastrophes at the last moment, remains, however, fragile--more and more fragile, it said.	"The ""Russian miracle"" is extremely strong and has never been fragile. "	contradiction	contradiction
40860	40860	25406	25406e	travel	( ( In ( the interior ) ) ( , ( ( the ( same ( exuberant artistry ) ) ) ( ( can ( be ( admired ( in ( ( ( the ( sculpted ( wood ( organ frame ) ) ) ) and ) ( ( the ( stone tracery ) ) ( of ( the ( spiral staircase ) ) ) ) ) ) ) ) ) . ) ) ) )	( There ( ( is ( ( a lot ) ( of ( ( sculpted wood ) ( in ( the interior ) ) ) ) ) ) . ) )	(ROOT (S (PP (IN In) (NP (DT the) (NN interior))) (, ,) (NP (DT the) (JJ same) (NN exuberant) (NN artistry)) (VP (MD can) (VP (VB be) (VP (VBN admired) (PP (IN in) (NP (NP (DT the) (JJ sculpted) (NN wood) (NN organ) (NN frame)) (CC and) (NP (NP (DT the) (NN stone) (NN tracery)) (PP (IN of) (NP (DT the) (NN spiral) (NN staircase))))))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (JJ sculpted) (NN wood)) (PP (IN in) (NP (DT the) (NN interior))))))) (. .)))	In the interior, the same exuberant artistry can be admired in the sculpted wood organ frame and the stone tracery of the spiral staircase.	There is a lot of sculpted wood in the interior.	entailment	entailment
206132	206132	99964	99964e	travel	( ( ( ( ( ( ( The ( coastline south ) ) ( of ( Los Angeles ) ) ) ( is ( ( the ( ultimate Caleornia ) ) ( ( the beach ) ( ( is always ) ( ( a ( few steps ) ) away ) ) ) ) ) ) ( , ( ( ( the pace ) ( is slower ) ) , ) ) ) and ) ( dress ( is ( more casual ) ) ) ) . )	( ( ( The beach ) ( in Caleornia ) ) ( ( is ( more ( casual ( than ( ( the coastine ) ( of ( Los Angeles ) ) ) ) ) ) ) . ) )	(ROOT (S (S (NP (NP (DT The) (NN coastline) (NN south)) (PP (IN of) (NP (NNP Los) (NNP Angeles)))) (VP (VBZ is) (NP (NP (DT the) (JJ ultimate) (NN Caleornia)) (SBAR (S (NP (DT the) (NN beach)) (VP (VBZ is) (ADVP (RB always)) (ADVP (NP (DT a) (JJ few) (NNS steps)) (RB away)))))))) (PRN (, ,) (S (NP (DT the) (NN pace)) (VP (VBZ is) (ADJP (JJR slower)))) (, ,)) (CC and) (S (NP (NN dress)) (VP (VBZ is) (ADJP (RBR more) (JJ casual)))) (. .)))	(ROOT (S (NP (NP (DT The) (NN beach)) (PP (IN in) (NP (NNP Caleornia)))) (VP (VBZ is) (ADJP (RBR more) (JJ casual) (PP (IN than) (NP (NP (DT the) (NN coastine)) (PP (IN of) (NP (NNP Los) (NNP Angeles))))))) (. .)))	The coastline south of Los Angeles is the ultimate Caleornia the beach is always a few steps away, the pace is slower, and dress is more casual.	The beach in Caleornia is more casual than the coastine of Los Angeles.	entailment	entailment
