Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
9268	9268	118368	118368c	telephone	( ( ( do it ) and ) ( ( ( get it ) over ) with ) )	( ( ( Do n't ) ( do ( it ( , ( prolong ( it ( as ( long ( as possible ) ) ) ) ) ) ) ) ) . )	(ROOT (S (VP (VP (VB do) (NP (PRP it))) (CC and) (VP (VB get) (NP (PRP it)) (PRT (RP over)) (PP (IN with))))))	(ROOT (S (VP (VB Do) (RB n't) (VP (VB do) (S (NP (PRP it)) (, ,) (VP (VB prolong) (S (NP (PRP it)) (ADJP (RB as) (JJ long) (PP (IN as) (ADJP (JJ possible))))))))) (. .)))	do it and get it over with	Don't do it, prolong it as long as possible.	contradiction	contradiction
36404	36404	120646	120646c	travel	( ( ( A number ) ( of ( sightseeing attractions ) ) ) ( ( ( should also ) ( appeal ( to ( ( children , ) ( as ( ( should Madeira ) ( 's ( ( ( outdoor activities ) and ) ( scenic beauty ) ) ) ) ) ) ) ) ) . ) )	( ( Not ( ( many attractions ) ( ( appeal ( to children ) ) there ) ) ) ( , ( it ( ( 's ( an ( adult-only zone ) ) ) . ) ) ) )	(ROOT (S (NP (NP (DT A) (NN number)) (PP (IN of) (NP (NN sightseeing) (NNS attractions)))) (VP (MD should) (ADVP (RB also)) (VP (VB appeal) (PP (TO to) (NP (NP (NNS children)) (, ,) (SBAR (IN as) (SINV (MD should) (NP (NNP Madeira)) (VP (VBZ 's) (NP (NP (JJ outdoor) (NNS activities)) (CC and) (NP (JJ scenic) (NN beauty)))))))))) (. .)))	(ROOT (S (SBAR (RB Not) (S (NP (JJ many) (NNS attractions)) (VP (VBP appeal) (PP (TO to) (NP (NNS children))) (ADVP (RB there))))) (, ,) (NP (PRP it)) (VP (VBZ 's) (NP (DT an) (JJ adult-only) (NN zone))) (. .)))	A number of sightseeing attractions should also appeal to children, as should Madeira's outdoor activities and scenic beauty.	Not many attractions appeal to children there, it's an adult-only zone.	contradiction	contradiction
160506	160506	46840	46840c	government	( ( The ( default procedures ) ) ( ( ( provide ( for ( ( the sale ) ( of ( all allowances ) ) ) ) ) ( at ( a ( single ( , ( clearing price ) ) ) ) ) ) . ) )	( ( Few ( of these ) ) ( ( have ( been ( sold ( without ( needing ( to ( do ( multiple sales ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT The) (NN default) (NNS procedures)) (VP (VBP provide) (PP (IN for) (NP (NP (DT the) (NN sale)) (PP (IN of) (NP (DT all) (NNS allowances))))) (PP (IN at) (NP (DT a) (JJ single) (, ,) (JJ clearing) (NN price)))) (. .)))	(ROOT (S (NP (NP (JJ Few)) (PP (IN of) (NP (DT these)))) (VP (VBP have) (VP (VBN been) (VP (VBN sold) (PP (IN without) (S (VP (VBG needing) (S (VP (TO to) (VP (VB do) (NP (JJ multiple) (NNS sales))))))))))) (. .)))	The default procedures provide for the sale of all allowances at a single, clearing price.	Few of these have been sold without needing to do multiple sales.	contradiction	contradiction
68966	68966	83053	83053n	slate	( ( Let ( 's ( ( ( ( ( call ( ( Paxon 's ) bluff ) ) and ) ( see ( if ( he ( ( stays ( close ( to home ) ) ) ( to ( nurture Suby ) ) ) ) ) ) ) or ) ( takes ( another ( demanding job ) ) ) ) ) ) . )	( We ( ( think ( Paxon ( will ( make ( one ( of ( two decisions ) ) ) ) ) ) ) . ) )	(ROOT (S (VP (VB Let) (S (NP (POS 's)) (VP (VP (VB call) (NP (NP (NNP Paxon) (POS 's)) (NN bluff))) (CC and) (VP (VB see) (SBAR (IN if) (S (NP (PRP he)) (VP (VBZ stays) (ADVP (NN close) (TO to) (NN home)) (S (VP (TO to) (VP (VB nurture) (NP (NNP Suby))))))))) (CC or) (VP (VBZ takes) (NP (DT another) (JJ demanding) (NN job)))))) (. .)))	(ROOT (S (NP (PRP We)) (VP (VBP think) (SBAR (S (NP (NNP Paxon)) (VP (MD will) (VP (VB make) (NP (NP (CD one)) (PP (IN of) (NP (CD two) (NNS decisions))))))))) (. .)))	Let's call Paxon's bluff and see if he stays close to home to nurture Suby or takes another demanding job.	We think Paxon will make one of two decisions. 	neutral	neutral
172819	172819	142117	142117e	slate	( Reich ( ( has ( ( replaced ( a ( dull ( , ( earnestly ( wonkish hearing ) ) ) ) ) ) ( with ( ( a ( Hollywood script ) ) ( ( in which ) ( ( a ( mean Republican ) ) ( hammers ( a ( decent Democrat ) ) ) ) ) ) ) ) ) . ) )	( Democrats ( ( are ( ( portrayed more ) ( positively ( than Republicans ) ) ) ) . ) )	(ROOT (S (NP (NNP Reich)) (VP (VBZ has) (VP (VBN replaced) (NP (DT a) (JJ dull) (, ,) (JJ earnestly) (NN wonkish) (NN hearing)) (PP (IN with) (NP (NP (DT a) (NNP Hollywood) (NN script)) (SBAR (WHPP (IN in) (WHNP (WDT which))) (S (NP (DT a) (JJ mean) (NNP Republican)) (VP (VBZ hammers) (NP (DT a) (JJ decent) (NNP Democrat))))))))) (. .)))	(ROOT (S (NP (NNPS Democrats)) (VP (VBP are) (VP (VBN portrayed) (ADVP (RBR more)) (PP (ADVP (RB positively)) (IN than) (NP (NNPS Republicans))))) (. .)))	Reich has replaced a dull, earnestly wonkish hearing with a Hollywood script in which a mean Republican hammers a decent Democrat.	Democrats are portrayed more positively than Republicans.	entailment	entailment
242656	242656	55845	55845c	slate	( ( As ( ( Tim Russert ) ( ( ( put it ) ( to ( ( Deputy Secretary ) ( of ( State ( Strobe Talbott ) ) ) ) ) ) ( on ( Meet ( the Press ) ) ) ) ) ) ( , ( ( The atrocities ) ( continue . ) ) ) )	( ( Strobe Talbott ) ( ( ( has never ) ( appeared ( on ( Meet ( the Press ) ) ) ) ) . ) )	(ROOT (S (SBAR (IN As) (S (NP (NNP Tim) (NNP Russert)) (VP (VBD put) (NP (PRP it)) (PP (TO to) (NP (NP (NNP Deputy) (NNP Secretary)) (PP (IN of) (NP (NNP State) (NNP Strobe) (NNP Talbott))))) (PP (IN on) (S (VP (NNP Meet) (NP (DT the) (NNP Press)))))))) (, ,) (NP (DT The) (NNS atrocities)) (VP (VBP continue)) (. .)))	(ROOT (S (NP (NNP Strobe) (NNP Talbott)) (VP (VBZ has) (ADVP (RB never)) (VP (VBN appeared) (PP (IN on) (S (VP (NNP Meet) (NP (DT the) (NNP Press))))))) (. .)))	As Tim Russert put it to Deputy Secretary of State Strobe Talbott on Meet the Press , The atrocities continue.	Strobe Talbott has never appeared on Meet the Press.	contradiction	contradiction
300935	300935	132365	132365e	slate	( ( As ( in ( ( ( ( the case ) ( of ( ( slavery and ) ( the Holocaust ) ) ) ) , ) ( alongside ( which ( ( the famine ) ( will ( be taught ) ) ) ) ) ) ) ) ( , ( there ( ( must ( be ( a culprit ) ) ) . ) ) ) )	( ( The famine ) ( ( will ( be ( taught ( alongside ( ( slavery and ) ( the Holocaust ) ) ) ) ) ) . ) )	(ROOT (S (PP (IN As) (IN in) (NP (NP (DT the) (NN case)) (PP (IN of) (NP (NP (NN slavery)) (CC and) (NP (DT the) (NN Holocaust)))) (, ,) (PP (IN alongside) (SBAR (WHNP (WDT which)) (S (NP (DT the) (NN famine)) (VP (MD will) (VP (VB be) (VP (VBN taught))))))))) (, ,) (NP (EX there)) (VP (MD must) (VP (VB be) (NP (DT a) (NN culprit)))) (. .)))	(ROOT (S (NP (DT The) (NN famine)) (VP (MD will) (VP (VB be) (VP (VBN taught) (PP (IN alongside) (NP (NP (NN slavery)) (CC and) (NP (DT the) (NN Holocaust))))))) (. .)))	As in the case of slavery and the Holocaust, alongside which the famine will be taught, there must be a culprit.	The famine will be taught alongside slavery and the Holocaust. 	entailment	entailment
104990	104990	80487	80487e	travel	( ( Small ( stone houses ) ) ( ( ( crowd ( the ( town center ) ) ) ( with ( ( fine ( Ottoman houses ) ) ( along ( ( the ( northern edge ) ) ( of town ) ) ) ) ) ) . ) )	( There ( ( are ( ( a lot ) ( of ( ( small ( stone houses ) ) ( in ( the ( town center ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (JJ Small) (NN stone) (NNS houses)) (VP (VBP crowd) (NP (DT the) (NN town) (NN center)) (PP (IN with) (NP (NP (JJ fine) (NNP Ottoman) (NNS houses)) (PP (IN along) (NP (NP (DT the) (JJ northern) (NN edge)) (PP (IN of) (NP (NN town)))))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (DT a) (NN lot)) (PP (IN of) (NP (NP (JJ small) (NN stone) (NNS houses)) (PP (IN in) (NP (DT the) (NN town) (NN center))))))) (. .)))	Small stone houses crowd the town center with fine Ottoman houses along the northern edge of town.	There are a lot of small stone houses in the town center.	entailment	entailment
38894	38894	73675	73675n	travel	( And ( ( to ( ( the north ) ( of ( ( ( ( the palace ) ( are ( ( ( ( ( ( the ( 13th-century ( Gothic Notre-Dame ) ) ) and ) , ) ( along ( ( ( the ( Rue ( de ( la Chouette ) ) ) ) and ) ( the ( Rue Verrerie ) ) ) ) ) , ) ( attractive late-Gothic ) ) ) ) and ) ( ( ( Renaissance houses ) , ) ( with ( picturesque ( inner courtyards ) ) ) ) ) ) ) ) ( , ( that ( ( have ( been ( transformed ( into ( antiques shops ) ) ) ) ) . ) ) ) ) )	( The ( ( are ( ( seven ( antique shops ) ) ( along ( the ( Rue Verrerie ) ) ) ) ) . ) )	(ROOT (S (CC And) (PP (TO to) (NP (NP (DT the) (NN north)) (PP (IN of) (S (S (NP (DT the) (NN palace)) (VP (VBP are) (NP (NP (DT the) (JJ 13th-century) (JJ Gothic) (NN Notre-Dame)) (CC and) (, ,) (PP (IN along) (NP (NP (DT the) (NNP Rue) (FW de) (FW la) (NNP Chouette)) (CC and) (NP (DT the) (NNP Rue) (NNP Verrerie)))) (, ,) (ADJP (JJ attractive) (JJ late-Gothic))))) (CC and) (S (NP (NNP Renaissance) (NNS houses)) (, ,) (PP (IN with) (NP (JJ picturesque) (JJ inner) (NNS courtyards)))))))) (, ,) (NP (DT that)) (VP (VBP have) (VP (VBN been) (VP (VBN transformed) (PP (IN into) (NP (JJ antiques) (NNS shops)))))) (. .)))	(ROOT (S (NP (NNP The)) (VP (VBP are) (NP (NP (CD seven) (JJ antique) (NNS shops)) (PP (IN along) (NP (DT the) (NNP Rue) (NNP Verrerie))))) (. .)))	And to the north of the palace are the 13th-century Gothic Notre-Dame and, along the Rue de la Chouette and the Rue Verrerie, attractive late-Gothic and Renaissance houses, with picturesque inner courtyards, that have been transformed into antiques shops.	The are seven antique shops along the Rue Verrerie.	neutral	neutral
374734	374734	65368	65368n	slate	( Finally ( , ( ( ( the meeting ) over ) ( , ( he ( ( ( ( races out ) ( the ( back exit ) ) ) ( before ( they ( can ( pummel me ) ) ) ) ) . ) ) ) ) ) )	( Everyone ( ( should ( ( evacuate ( to ( an exit ) ) ) ( if ( there ( is ( a fire ) ) ) ) ) ) . ) )	(ROOT (S (ADVP (RB Finally)) (, ,) (ADVP (NP (DT the) (NN meeting)) (RB over)) (, ,) (NP (PRP he)) (VP (VBD races) (PRT (RP out)) (NP (DT the) (JJ back) (NN exit)) (SBAR (IN before) (S (NP (PRP they)) (VP (MD can) (VP (VB pummel) (NP (PRP me))))))) (. .)))	(ROOT (S (NP (NN Everyone)) (VP (MD should) (VP (VB evacuate) (PP (TO to) (NP (DT an) (NN exit))) (SBAR (IN if) (S (NP (EX there)) (VP (VBZ is) (NP (DT a) (NN fire))))))) (. .)))	Finally, the meeting over, he races out the back exit before they can pummel me.	Everyone should evacuate to an exit if there is a fire.	neutral	neutral
83440	83440	18279	18279c	government	( ( The submission ) ( ( estimates ( ( ( the burden ) ( per response ) ) ( to ( be ( ( 20 minutes ) ( for ( ( an ( annual ( hour burden ) ) ) ( of 355,333 ) ) ) ) ) ) ) ) . ) )	( ( ( The estimate ) ( of ( ( the burden ) ( per response ) ) ) ) ( ( is ( 10 minutes ) ) . ) )	(ROOT (S (NP (DT The) (NN submission)) (VP (VBZ estimates) (S (NP (NP (DT the) (NN burden)) (PP (IN per) (NP (NN response)))) (VP (TO to) (VP (VB be) (NP (NP (CD 20) (NNS minutes)) (PP (IN for) (NP (NP (DT an) (JJ annual) (NN hour) (NN burden)) (PP (IN of) (NP (CD 355,333)))))))))) (. .)))	(ROOT (S (NP (NP (DT The) (NN estimate)) (PP (IN of) (NP (NP (DT the) (NN burden)) (PP (IN per) (NP (NN response)))))) (VP (VBZ is) (NP (CD 10) (NNS minutes))) (. .)))	The submission estimates the burden per response to be 20 minutes for an annual hour burden of 355,333.	The estimate of the burden per response is 10 minutes.  	contradiction	contradiction
63495	63495	48751	48751e	government	( ( Table 2.2 ) ( ( gives ( ( an example ) ( of ( a ( ( ( less and ) ( a ( more complex ) ) ) instance ) ) ) ) ) . ) )	( ( Table 2.2 ) ( ( shows ( a ( ( ( less and ) ( more complex ) ) example ) ) ) . ) )	(ROOT (S (NP (NNP Table) (CD 2.2)) (VP (VBZ gives) (NP (NP (DT an) (NN example)) (PP (IN of) (NP (DT a) (ADJP (ADJP (JJR less)) (CC and) (ADJP (DT a) (RBR more) (JJ complex))) (NN instance))))) (. .)))	(ROOT (S (NP (NNP Table) (CD 2.2)) (VP (VBZ shows) (NP (DT a) (ADJP (ADJP (JJR less)) (CC and) (ADJP (RBR more) (JJ complex))) (NN example))) (. .)))	Table 2.2 gives an example of a less and a more complex instance. 	Table 2.2 shows a less and more complex example.	entailment	entailment
390826	390826	138926	138926n	telephone	( ( uh-huh ( uh-huh uh-huh ) ) ( ( ( no now ) i ) ( like ( ( ( to ( ( go out ) ( ( ( like ( ( several times ) ( a year ) ) ) ( but not ) ) ( on ( a ( on ( ( the ( regular basis ) ) ( i ( have ( ( some friends ) ( who ( ( ( go out ) ( every ( single weekend ) ) ) ( when ( you ( know ( in ( the ( season uh ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) and ) ( and ( i ( just ( ( could n't ) ( do ( that ( you know ) ) ) ) ) ) ) ) ) ) )	( I ( ( 'm ( too ( old ( to ( ( go out ) ( drinking ( every weekend ) ) ) ) ) ) ) . ) )	(ROOT (FRAG (NP (JJ uh-huh) (JJ uh-huh) (NN uh-huh)) (ADJP (ADJP (ADVP (RB no) (RB now)) (JJ i)) (SBAR (IN like) (S (S (VP (TO to) (VP (VB go) (PRT (RP out)) (PP (PP (IN like) (NP (NP (QP (JJ several) (NNS times))) (NP (DT a) (NN year)))) (CONJP (CC but) (RB not)) (PP (IN on) (NP (NP (SYM a)) (PP (IN on) (NP (NP (DT the) (JJ regular) (NN basis)) (SBAR (S (NP (FW i)) (VP (VBP have) (NP (NP (DT some) (NNS friends)) (SBAR (WHNP (WP who)) (S (VP (VBP go) (PRT (RP out)) (NP (DT every) (JJ single) (NN weekend)) (SBAR (WHADVP (WRB when)) (S (NP (PRP you)) (VP (VBP know) (PP (IN in) (NP (DT the) (NN season) (NN uh))))))))))))))))))))) (CC and) (S (CC and) (S (NP (FW i)) (ADVP (RB just)) (VP (MD could) (RB n't) (VP (VB do) (SBAR (IN that) (S (NP (PRP you)) (VP (VBP know)))))))))))))	(ROOT (S (NP (PRP I)) (VP (VBP 'm) (ADJP (RB too) (JJ old) (S (VP (TO to) (VP (VB go) (PRT (RP out)) (S (VP (VBG drinking) (NP (DT every) (NN weekend))))))))) (. .)))	uh-huh uh-huh uh-huh no now i like to go out like several times a year but not on a on the regular basis i have some friends who go out every single weekend when you know in the season uh and and i just couldn't do that you know	I'm too old to go out drinking every weekend.	neutral	neutral
152938	152938	120881	120881e	telephone	( ( ( ( well as ) ( as ( you ( say ( ( the ( the ( um benefits ) ) ) ( are ( ( ( the ( biggest part ) ) ( of it ) ) ( i ( think ( that ( ( today ( with costs ) ) ( ( uh ( for ( ( ( ( ( medical insurance ) and ) eyeglasses ) and ) ( ( dental and ) all ) ) ) ) ( that ( it ( ( is ( ( a boom ) ( a a ) ) ) ( a ( plus ( to ( have ( that ( even ( as ( far ( as ( ( your ( uh salary ) ) ( goes ( you ( ( ( know along ) ( with it ) ) ( because ( it ( ( 's not ) ( out ( of ( pocket money ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) and ) ( ( it ( they ( also ( have ( good insurance ) ) ) ) ) ( ( ( ( uh ( life ( insurance policies ) ) ) ( good retirement ) ) ( Dakota ( ( the um ) ( jet funds ) ) ) ) ( ( all ( that stuff ) ) ( i ( think ( you ( know ( ( the IRA ) 's ) ) ) ) ) ) ) ) )	( They ( ( have ( good ( insurance ( and ( life ( insurance polices ) ) ) ) ) ) . ) )	(ROOT (FRAG (FRAG (ADVP (RB well) (RB as)) (SBAR (IN as) (S (NP (PRP you)) (VP (VBP say) (SBAR (S (NP (DT the) (DT the) (NN um) (NNS benefits)) (VP (VBP are) (NP (NP (DT the) (JJS biggest) (NN part)) (PP (IN of) (NP (PRP it))) (SBAR (S (NP (FW i)) (VP (VBP think) (SBAR (IN that) (S (NP (NP (NN today)) (PP (IN with) (NP (NNS costs)))) (VP (VBD uh) (PP (IN for) (NP (NP (NP (JJ medical) (NN insurance)) (CC and) (NP (NNS eyeglasses))) (CC and) (NP (NP (JJ dental)) (CC and) (NP (DT all))))) (SBAR (IN that) (S (NP (PRP it)) (VP (VBZ is) (ADVP (NP (DT a) (NN boom)) (FW a) (FW a)) (NP (DT a) (NN plus) (S (VP (TO to) (VP (VB have) (NP (NP (DT that)) (ADVP (RB even) (RB as) (RB far) (SBAR (IN as) (S (NP (PRP$ your) (JJ uh) (NN salary)) (VP (VBZ goes) (SBAR (S (NP (PRP you)) (VP (VBP know) (ADVP (RB along)) (PP (IN with) (NP (PRP it))) (SBAR (IN because) (S (NP (PRP it)) (VP (VBZ 's) (RB not) (ADJP (IN out) (PP (IN of) (NP (NN pocket) (NN money)))))))))))))))))))))))))))))))))))) (CC and) (FRAG (NP (NP (PRP it)) (SBAR (S (NP (PRP they)) (ADVP (RB also)) (VP (VBP have) (NP (JJ good) (NN insurance)))))) (X (X (NP (NP (JJ uh) (NN life) (NN insurance) (NNS policies)) (NP (JJ good) (NN retirement))) (NP (NNP Dakota)) (NP (NP (DT the) (NN um)) (NP (NN jet) (NNS funds)))) (NP (NP (PDT all) (DT that) (NN stuff)) (SBAR (S (NP (FW i)) (VP (VBP think) (SBAR (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (DT the) (NNP IRA)) (VP (VBZ 's)))))))))))))))	(ROOT (S (NP (PRP They)) (VP (VBP have) (NP (JJ good) (NN insurance) (CC and) (NN life) (NN insurance) (NNS polices))) (. .)))	well as as you say the the um benefits are the biggest part of it i think that today with costs uh for medical insurance and eyeglasses and dental and all that it is a boom a a a plus to have that even as far as your uh salary goes you know along with it because it's not out of pocket money and it they also have good insurance uh life insurance policies good retirement Dakota the um jet funds all that stuff i think you know the IRA's	They have good insurance and life insurance polices.	entailment	entailment
67434	67434	141749	141749n	slate	( Santa ( ( ( ( delivers ( to ( wrong house ) ) ) , ) ( returns ( to ( ( take it ) back ) ) ) ) . ) )	( Santa ( ( ( ( took ( the presents ) ) back ) ( from ( the ( crying children ) ) ) ) . ) )	(ROOT (S (NP (NNP Santa)) (VP (VBZ delivers) (PP (TO to) (NP (JJ wrong) (NN house))) (, ,) (S (NP (NNS returns)) (VP (TO to) (VP (VB take) (NP (PRP it)) (ADVP (RB back)))))) (. .)))	(ROOT (S (NP (NNP Santa)) (VP (VBD took) (NP (DT the) (NNS presents)) (ADVP (RB back)) (PP (IN from) (NP (DT the) (JJ crying) (NNS children)))) (. .)))	Santa delivers to wrong house, returns to take it back.	Santa took the presents back from the crying children.	neutral	neutral
31032	31032	79293	79293c	slate	( ( If ( ( somewhere ( on ( your travels ) ) ) ( you ( find ( you ( suddenly ( need ( ( a ( ( really good ) suit ) ) ( for ( the day ) ) ) ) ) ) ) ) ) ) ( , ( that ( ( would ( be ( ( ( ( ( arranged , ) ( like ( a ( rental car ) ) ) ) , ) or ) ( added ( as ( an ( extra ( hotel service ) ) ) ) ) ) ) ) . ) ) ) )	( ( ( Extra ( hotel services ) ) ( such ( as ( rental cars ) ) ) ) ( ( ( can not ) ( be added ) ) . ) )	(ROOT (S (SBAR (IN If) (S (PP (RB somewhere) (IN on) (NP (PRP$ your) (NNS travels))) (NP (PRP you)) (VP (VBP find) (SBAR (S (NP (PRP you)) (ADVP (RB suddenly)) (VP (VBP need) (NP (NP (DT a) (ADJP (RB really) (JJ good)) (NN suit)) (PP (IN for) (NP (DT the) (NN day)))))))))) (, ,) (NP (DT that)) (VP (MD would) (VP (VB be) (VP (VP (VBN arranged) (, ,) (PP (IN like) (NP (DT a) (JJ rental) (NN car))) (, ,)) (CC or) (VP (VBN added) (PP (IN as) (NP (DT an) (JJ extra) (NN hotel) (NN service))))))) (. .)))	(ROOT (S (NP (NP (NNP Extra) (NN hotel) (NNS services)) (PP (JJ such) (IN as) (NP (JJ rental) (NNS cars)))) (VP (MD can) (RB not) (VP (VB be) (VP (VBN added)))) (. .)))	If somewhere on your travels you find you suddenly need a really good suit for the day, that would be arranged, like a rental car, or added as an extra hotel service.	Extra hotel services such as rental cars cannot be added.	contradiction	contradiction
318796	318796	14378	14378c	slate	( ( The President ) ( further ( ( ( charmed Monica ) ( by ( ( fantasizing ( out loud ) ) ( ( how wonderful ) ( it ( would ( be ( if ( he ( had ( a son ) ) ) ) ) ) ) ) ) ) ) . ) ) )	( ( The President ) ( never ( ( talked ( about ( ( having ( a son ) ) ( with Monica ) ) ) ) . ) ) )	(ROOT (S (NP (DT The) (NNP President)) (ADVP (RB further)) (VP (VBD charmed) (NP (NNP Monica)) (PP (IN by) (S (VP (VBG fantasizing) (ADVP (IN out) (RB loud)) (SBAR (WHADVP (WRB how) (ADJP (JJ wonderful))) (S (NP (PRP it)) (VP (MD would) (VP (VB be) (SBAR (IN if) (S (NP (PRP he)) (VP (VBD had) (NP (DT a) (NN son))))))))))))) (. .)))	(ROOT (S (NP (DT The) (NNP President)) (ADVP (RB never)) (VP (VBD talked) (PP (IN about) (S (VP (VBG having) (NP (DT a) (NN son)) (PP (IN with) (NP (NNP Monica))))))) (. .)))	The President further charmed Monica by fantasizing out loud how wonderful it would be if he had a son.	The President never talked about having a son with Monica.	contradiction	contradiction
72450	72450	135706	135706c	telephone	( ( well i ) ( think ( Bush ( done ( screwed up ) ) ) ) )	( I ( ( ( do n't ) ( ( find anything ) ( wrong ( with ( what ( Bush did ) ) ) ) ) ) . ) )	(ROOT (S (VP (ADVP (RB well) (RB i)) (VB think) (NP (NP (NNP Bush)) (VP (VBN done) (VP (VBN screwed) (PRT (RP up))))))))	(ROOT (S (NP (PRP I)) (VP (VBP do) (RB n't) (VP (VB find) (NP (NN anything)) (ADVP (JJ wrong) (PP (IN with) (SBAR (WHNP (WP what)) (S (NP (NNP Bush)) (VP (VBD did)))))))) (. .)))	well i think Bush done screwed up	I don't find anything wrong with what Bush did.	contradiction	contradiction
57121	57121	20422	20422e	slate	( ( ( ( One ( other ( illuminating sequence ) ) ) -- ) ( ( ( Burns ' ) presentation ) ( of ( ( ( ( Jefferson 's ) and ) ( Hamilton 's ) ) ( clashing ( ideas ( of America ) ) ) ) ) ) ) . )	( Burns ( ( presents ( the ideas ) ) . ) )	(ROOT (NP (NP (CD One) (JJ other) (NN illuminating) (NN sequence)) (: --) (NP (NP (NP (NNP Burns) (POS ')) (NN presentation)) (PP (IN of) (NP (NP (NP (NNP Jefferson) (POS 's)) (CC and) (NP (NNP Hamilton) (POS 's))) (VP (VBG clashing) (NP (NP (NNS ideas)) (PP (IN of) (NP (NNP America)))))))) (. .)))	(ROOT (S (NP (NNP Burns)) (VP (VBZ presents) (NP (DT the) (NNS ideas))) (. .)))	One other illuminating sequence--Burns' presentation of Jefferson's and Hamilton's clashing ideas of America.	Burns presents the ideas.	entailment	entailment
221641	221641	132071	132071c	travel	( ( ( The ( 16th-century ( polychrome ( rood beam ) ) ) ) ( spanning ( the nave ) ) ) ( ( is ( decorated ( with ( ( ( ( 12 prophetesses ) ( -LRB- ( ( on ( the ( chancel side ) ) ) -RRB- ) ) ) and ) ( scenes ( from ( the Passion ) ) ) ) ) ) ) . ) )	( ( The ( rood beam ) ) ( ( was ( carved ( in ( the ( 11th century ) ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (JJ 16th-century) (JJ polychrome) (JJ rood) (NN beam)) (VP (VBG spanning) (NP (DT the) (NN nave)))) (VP (VBZ is) (VP (VBN decorated) (PP (IN with) (NP (NP (NP (CD 12) (NNS prophetesses)) (PRN (-LRB- -LRB-) (PP (IN on) (NP (DT the) (JJ chancel) (NN side))) (-RRB- -RRB-))) (CC and) (NP (NP (NNS scenes)) (PP (IN from) (NP (DT the) (NNP Passion)))))))) (. .)))	(ROOT (S (NP (DT The) (JJ rood) (NN beam)) (VP (VBD was) (VP (VBN carved) (PP (IN in) (NP (DT the) (JJ 11th) (NN century))))) (. .)))	The 16th-century polychrome rood beam spanning the nave is decorated with 12 prophetesses (on the chancel side) and scenes from the Passion.	The rood beam was carved in the 11th century.	contradiction	contradiction
83353	83353	50239	50239c	government	( ( To ( ( ( ( view ( most ( OSHA ( rulemaking materials ) ) ) ) ( in ( the ( official record ) ) ) ) , ) ( even ( if ( they ( were ( submitted electronically ) ) ) ) ) ) ) ( , ( ( interested individuals ) ( ( must ( ( ( go ( to ( ( the ( docket office ) ) ( in ( OSHA headquarters ) ) ) ) ) and ) ( examine ( the ( paper files ) ) ) ) ) . ) ) ) )	( Individuals ( ( ( are not ) ( allowed ( to ( see ( any ( of ( ( OSHA 's ) papers ) ) ) ) ) ) ) . ) )	(ROOT (S (S (VP (TO To) (VP (VB view) (NP (JJS most) (NNP OSHA) (JJ rulemaking) (NNS materials)) (PP (IN in) (NP (DT the) (JJ official) (NN record))) (, ,) (SBAR (RB even) (IN if) (S (NP (PRP they)) (VP (VBD were) (VP (VBN submitted) (ADVP (RB electronically))))))))) (, ,) (NP (JJ interested) (NNS individuals)) (VP (MD must) (VP (VP (VB go) (PP (TO to) (NP (NP (DT the) (NN docket) (NN office)) (PP (IN in) (NP (NNP OSHA) (NNS headquarters)))))) (CC and) (VP (VB examine) (NP (DT the) (NN paper) (NNS files))))) (. .)))	(ROOT (S (NP (NNS Individuals)) (VP (VBP are) (RB not) (VP (VBN allowed) (S (VP (TO to) (VP (VB see) (NP (NP (DT any)) (PP (IN of) (NP (NP (NNP OSHA) (POS 's)) (NNS papers))))))))) (. .)))	To view most OSHA rulemaking materials in the official record, even if they were submitted electronically, interested individuals must go to the docket office in OSHA headquarters and examine the paper files.	Individuals are not allowed to see any of OSHA's papers.	contradiction	contradiction
293096	293096	57080	57080c	fiction	( Where ( ( ( is there ) ( ( one Indio ) ( who ( is ( able ( to ( face ( ( Don Cazar ) ( on ( his ( own ground ) ) ) ) ) ) ) ) ) ) ) ? ) )	( No ( ( was ( able ( to ( ( stand up ) ( to ( Don Cazar ) ) ) ) ) ) . ) )	(ROOT (SBARQ (WHADVP (WRB Where)) (SQ (NNS is) (NP (EX there)) (NP (NP (CD one) (NNP Indio)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (ADJP (JJ able) (S (VP (TO to) (VP (VB face) (NP (NP (NNP Don) (NNP Cazar)) (PP (IN on) (NP (PRP$ his) (JJ own) (NN ground))))))))))))) (. ?)))	(ROOT (S (NP (NNP No)) (VP (VBD was) (ADJP (JJ able) (S (VP (TO to) (VP (VB stand) (PRT (RP up)) (PP (TO to) (NP (NNP Don) (NNP Cazar)))))))) (. .)))	Where is there one Indio who is able to face Don Cazar on his own ground?	No was able to stand up to Don Cazar. 	contradiction	contradiction
