	Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
102834	102834	102834	132923	132923e	government	( ( ( ( Estimated ( Long-Term ( Ambient Concentrations ) ) ) ( of ( ( ( PM ( -LRB- ( 10 -RRB- ) ) ) and ) ( Development ( of ( Respiratory Symptoms ) ) ) ) ) ) ( in ( a ( Nonsmoking Population ) ) ) ) . )	( ( ( ( Estimated ( Long-Term ( Ambient Concentrations ) ) ) ( of ( lung problems ) ) ) ( in ( people ( who ( ( do not ) smoke ) ) ) ) ) . )	(ROOT (NP (NP (JJ Estimated) (NNP Long-Term) (NNP Ambient) (NNPS Concentrations)) (PP (IN of) (NP (NP (NP (NNP PM)) (PRN (-LRB- -LRB-) (NP (CD 10)) (-RRB- -RRB-))) (CC and) (NP (NP (NNP Development)) (PP (IN of) (NP (NNP Respiratory) (NNPS Symptoms)))))) (PP (IN in) (NP (DT a) (NNP Nonsmoking) (NNP Population))) (. .)))	(ROOT (NP (NP (VBN Estimated) (NNP Long-Term) (NNP Ambient) (NNS Concentrations)) (PP (IN of) (NP (NN lung) (NNS problems))) (PP (IN in) (NP (NP (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBP do) (RB not) (VP (VB smoke))))))) (. .)))	Estimated Long-Term Ambient Concentrations of PM(10) and Development of Respiratory Symptoms in a Nonsmoking Population.	Estimated Long-Term Ambient Concentrations of lung problems in people who do not smoke.	entailment	entailment
278663	278663	278663	141874	141874c	fiction	( ( ( ( Splendid , ) but ) ( he ( ( might n't ) ( come ( for weeks ) ) ) ) ) . )	( ( That ( 's fantastic ) ) ( , ( he ( ( should ( ( be here ) ( very soon ) ) ) ! ) ) ) )	(ROOT (S (S (VP (VBN Splendid))) (, ,) (IN but) (S (NP (PRP he)) (VP (MD might) (RB n't) (VP (VB come) (PP (IN for) (NP (NNS weeks)))))) (. .)))	(ROOT (S (S (NP (DT That)) (VP (VBZ 's) (ADJP (JJ fantastic)))) (, ,) (NP (PRP he)) (VP (MD should) (VP (VB be) (ADVP (RB here)) (ADVP (RB very) (RB soon)))) (. !)))	Splendid, but he mightn't come for weeks.	That's fantastic, he should be here very soon!	contradiction	contradiction
269836	269836	269836	123256	123256c	fiction	( ( Go ( ( scout ( the town ) ) tonight ) ) . )	( Go ( ( find ( ( another town ) ( to ( sleep ( in tonight ) ) ) ) ) . ) )	(ROOT (S (VP (VB Go) (VP (VB scout) (NP (DT the) (NN town)) (NP (NN tonight)))) (. .)))	(ROOT (S (NP (NNP Go)) (VP (VBP find) (S (NP (DT another) (NN town)) (VP (TO to) (VP (VB sleep) (PP (IN in) (NP (RB tonight))))))) (. .)))	Go scout the town tonight.	Go find another town to sleep in tonight.	contradiction	contradiction
238636	238636	238636	126566	126566c	slate	( ( No ballots ) ( ( will ( be ( accepted ( after ( ( ( May 6 ) , ) 1998 ) ) ) ) ) . ) )	( Ballots ( ( will ( be ( taken ( until ( ( the end ) ( of ( ( May , ) 1998 ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT No) (NNS ballots)) (VP (MD will) (VP (VB be) (VP (VBN accepted) (PP (IN after) (NP (NNP May) (CD 6) (, ,) (CD 1998)))))) (. .)))	(ROOT (S (NP (NNS Ballots)) (VP (MD will) (VP (VB be) (VP (VBN taken) (PP (IN until) (NP (NP (DT the) (NN end)) (PP (IN of) (NP (NP (NNP May)) (, ,) (NP (CD 1998))))))))) (. .)))	No ballots will be accepted after May 6, 1998.	Ballots will be taken until the end of May, 1998.	contradiction	contradiction
366177	366177	366177	68227	68227c	slate	( ( Opponents ( such ( as ( ( Harris and ) Pfeifer ) ) ) ) ( ( argued ( loudly ( that ( ( the city ) ( was ( ( forecasting ( a deficit ) ) ( because ( it ( is ( ( ( ( ( saddled ( with ( ( debt voters ) ( ( did n't ) approve ) ) ) ) , ) ( to ( fund ( ( a library ) ( they ( ( did n't ) request ) ) ) ) ) ) , ) ( for ( ( the president ) ( who ( ( did n't ) inhale ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( ( ( Pfeifer and ) Harris ) ( ( ( said nothing ) ( about ( ( the deficit ) ( that ( was ( forecast ( by ( the city ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (NP (NNS Opponents)) (PP (JJ such) (IN as) (NP (NNP Harris) (CC and) (NNP Pfeifer)))) (VP (VBD argued) (ADVP (RB loudly) (SBAR (IN that) (S (NP (DT the) (NN city)) (VP (VBD was) (VP (VBG forecasting) (NP (DT a) (NN deficit)) (SBAR (IN because) (S (NP (PRP it)) (VP (VBZ is) (VP (VBN saddled) (SBAR (IN with) (S (NP (NN debt) (NNS voters)) (VP (VBD did) (RB n't) (VP (VB approve))))) (, ,) (S (VP (TO to) (VP (VB fund) (NP (NP (DT a) (NN library)) (SBAR (S (NP (PRP they)) (VP (VBD did) (RB n't) (VP (NN request))))))))) (, ,) (PP (IN for) (NP (NP (DT the) (NN president)) (SBAR (WHNP (WP who)) (S (VP (VBD did) (RB n't) (VP (VB inhale))))))))))))))))) (. .)))	(ROOT (S (NP (NNP Pfeifer) (CC and) (NNP Harris)) (VP (VBD said) (NP (NN nothing)) (PP (IN about) (NP (NP (DT the) (NN deficit)) (SBAR (WHNP (WDT that)) (S (VP (VBD was) (VP (VBN forecast) (PP (IN by) (NP (DT the) (NN city)))))))))) (. .)))	Opponents such as Harris and Pfeifer argued loudly that the city was forecasting a deficit because it is saddled with debt voters didn't approve, to fund a library they didn't request, for the president who didn't inhale.	Pfeifer and Harris said nothing about the deficit that was forecast by the city.	contradiction	contradiction
105429	105429	105429	6743	6743c	slate	( This ( ( ( should only ) ( matter ( if ( ( the ( person governing ) ) ( is ( ( governing ( over ( the place ) ) ) ( where ( ( admission ( to same ) ) ( is ( ( the ( governor 's ) ) prerogative ) ) ) ) ) ) ) ) ) ) . ) )	( This ( ( ( is ( only relevant ) ) ( if ( ( the governor ) ( ( ( has ( limited powers ) ) and ) ( serves ( under ( ( the oversight ) ( of others ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT This)) (VP (MD should) (ADVP (RB only)) (VP (VB matter) (SBAR (IN if) (S (NP (DT the) (NN person) (NN governing)) (VP (VBZ is) (VP (VBG governing) (PP (IN over) (NP (DT the) (NN place))) (SBAR (WHADVP (WRB where)) (S (NP (NP (NN admission)) (PP (TO to) (NP (JJ same)))) (VP (VBZ is) (NP (NP (DT the) (NN governor) (POS 's)) (NN prerogative))))))))))) (. .)))	(ROOT (S (NP (DT This)) (VP (VBZ is) (ADJP (RB only) (JJ relevant)) (SBAR (IN if) (S (NP (DT the) (NN governor)) (VP (VP (VBZ has) (NP (VBN limited) (NNS powers))) (CC and) (VP (VBZ serves) (PP (IN under) (NP (NP (DT the) (NN oversight)) (PP (IN of) (NP (NNS others)))))))))) (. .)))	This should only matter if the person governing is governing over the place where admission to same is the governor's prerogative.	This is only relevant if the governor has limited powers and serves under the oversight of others.	contradiction	contradiction
66910	66910	66910	47525	47525n	government	( ( For example ) ( , ( ( ( collocating ( OPM 's ) ) ( retirement ( team members ) ) ) ( ( ( ( ( facilitated ( ( the sharing ) ( of information ) ) ) ( among members ) ) and ) ( led ( to ( improved ( work ( processes ( and ( customer satisfaction ) ) ) ) ) ) ) ) . ) ) ) )	( ( Sharing ( of information ) ) ( ( is ( ( a ( vital part ) ) ( of ( business success ) ) ) ) . ) )	(ROOT (S (PP (IN For) (NP (NN example))) (, ,) (NP (NP (JJ collocating) (NNP OPM) (POS 's)) (NN retirement) (NN team) (NNS members)) (VP (VP (VBD facilitated) (NP (NP (DT the) (NN sharing)) (PP (IN of) (NP (NN information)))) (PP (IN among) (NP (NNS members)))) (CC and) (VP (VBD led) (PP (TO to) (NP (JJ improved) (NN work) (NNS processes) (CC and) (NN customer) (NN satisfaction))))) (. .)))	(ROOT (S (NP (NP (NNP Sharing)) (PP (IN of) (NP (NN information)))) (VP (VBZ is) (NP (NP (DT a) (JJ vital) (NN part)) (PP (IN of) (NP (NN business) (NN success))))) (. .)))	For example, collocating OPM's retirement team members facilitated the sharing of information among members and led to improved work processes and customer satisfaction.	Sharing of information is a vital part of business success.	neutral	neutral
190249	190249	190249	128997	128997e	slate	( Certainly ( tenure ( ( ( was ( in ( ( the bag ) ( for ( these fellows ) ) ) ) ) ( after ( ( coming up ) ( with ( ( ( the formula ) , ) ( though ( it ( probably ( ( was ( likely ( for them ) ) ) anyway ) ) ) ) ) ) ) ) ) . ) ) )	( ( Regardless ( of ( what ( ( the fellows ) ( were doing ) ) ) ) ) ( , ( they ( ( ( would probably ) ( ( ( get ( their tenure ) ) eventually ) anyways ) ) . ) ) ) )	(ROOT (S (ADVP (RB Certainly)) (NP (NN tenure)) (VP (VBD was) (PP (IN in) (NP (NP (DT the) (NN bag)) (PP (IN for) (NP (DT these) (NNS fellows))))) (PP (IN after) (S (VP (VBG coming) (PRT (RP up)) (PP (IN with) (NP (NP (DT the) (NN formula)) (, ,) (SBAR (IN though) (S (NP (PRP it)) (ADVP (RB probably)) (VP (VBD was) (ADJP (JJ likely) (PP (IN for) (NP (PRP them)))) (ADVP (RB anyway))))))))))) (. .)))	(ROOT (S (ADVP (RB Regardless) (PP (IN of) (SBAR (WHNP (WP what)) (S (NP (DT the) (NNS fellows)) (VP (VBD were) (VP (VBG doing))))))) (, ,) (NP (PRP they)) (VP (MD would) (ADVP (RB probably)) (VP (VB get) (NP (PRP$ their) (NN tenure)) (ADVP (RB eventually)) (ADVP (RB anyways)))) (. .)))	Certainly tenure was in the bag for these fellows after coming up with the formula, though it probably was likely for them anyway.	Regardless of what the fellows were doing, they would probably get their tenure eventually anyways. 	entailment	entailment
159954	159954	159954	48753	48753c	telephone	( um ( i ( ( ( ( have ( mixed feelings ) ) ( about ( it ( um ( ( ( i ( ( ( do n't ) particularly ) ( care ( for ( people ( who ( take drugs ) ) ) ) ) ) ) and ) ( uh ( it ( 's ( ( a possibility ) ( of ( having ( accidents ( in ( the workplace ) ) ) ) ) ) ) ) ) ) ) ) ) ) but ) ( um ( i ( also ( feel ( like ( it ( 's ( ( an invasion ) ( of privacy ) ) ) ) ) ) ) ) ) ) ) )	( ( I ( care ( about ( people ( who ( take drugs ) ) ) ) ) ) ( , ( I ( really ( do . ) ) ) ) )	(ROOT (S (VP (VB um) (S (NP (FW i)) (VP (VP (VB have) (NP (VBN mixed) (NNS feelings)) (SBAR (IN about) (S (NP (PRP it)) (VP (VBP um) (SBAR (S (S (NP (FW i)) (VP (VBP do) (RB n't) (ADVP (RB particularly)) (VP (VB care) (PP (IN for) (NP (NP (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBP take) (NP (NNS drugs)))))))))) (CC and) (S (INTJ (UH uh)) (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT a) (NN possibility)) (PP (IN of) (S (VP (VBG having) (NP (NP (NNS accidents)) (PP (IN in) (NP (DT the) (NN workplace)))))))))))))))) (CC but) (VP (VB um) (SBAR (S (NP (FW i)) (ADVP (RB also)) (VP (VBP feel) (SBAR (IN like) (S (NP (PRP it)) (VP (VBZ 's) (NP (NP (DT an) (NN invasion)) (PP (IN of) (NP (NN privacy))))))))))))))))	(ROOT (S (S (NP (PRP I)) (VP (VBP care) (PP (IN about) (NP (NP (NNS people)) (SBAR (WHNP (WP who)) (S (VP (VBP take) (NP (NNS drugs))))))))) (, ,) (NP (PRP I)) (ADVP (RB really)) (VP (VBP do)) (. .)))	um i have mixed feelings about it um i don't particularly care for people who take drugs and uh it's a possibility of having accidents in the workplace but um i also feel like it's an invasion of privacy	I care about people who take drugs, I really do.	contradiction	contradiction
93268	93268	93268	107055	107055e	telephone	( you ( know ( you ( either ( have ( to ( take ( ( ( ( ( ( a loan ) or ) ( most ( of them ) ) ) ( ( do n't ) work ) ) or ) ( if ( they ( work ( they ( ( work part-time ) for ) ) ) ) ) ) ) ) ) ) ) ) )	( ( ( You ( either ( have ( to ( take ( a loan ) ) ) ) ) ) or ) ( ( most ( of them ) ) ( ( do n't ) work ) ) )	(ROOT (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (PRP you)) (ADVP (RB either)) (VP (VBP have) (S (VP (TO to) (VP (VB take) (SBAR (SBAR (S (NP (NP (DT a) (NN loan)) (CC or) (NP (NP (JJS most)) (PP (IN of) (NP (PRP them))))) (VP (VBP do) (RB n't) (VP (VB work))))) (CC or) (SBAR (IN if) (S (NP (PRP they)) (VP (VBP work) (SBAR (S (NP (PRP they)) (VP (VBP work) (ADVP (RB part-time)) (PP (IN for))))))))))))))))))	(ROOT (NP (S (S (NP (PRP You)) (ADVP (RB either)) (VP (VBP have) (S (VP (TO to) (VP (VB take) (NP (DT a) (NN loan))))))) (CC or) (S (NP (NP (JJS most)) (PP (IN of) (NP (PRP them)))) (VP (VBP do) (RB n't) (VP (VB work)))))))	you know you either have to take a loan or most of them don't work or if they work they work part-time for	You either have to take a loan or most of them don't work	entailment	entailment
329603	329603	329603	30700	30700n	fiction	( ( The ( remaining riders ) ) ( ( ( rode off ) ( in ( different directions ) ) ) . ) )	( ( The riders ) ( all ( ( ( went ( in ( different directions ) ) ) ( to ( find food ) ) ) . ) ) )	(ROOT (S (NP (DT The) (VBG remaining) (NNS riders)) (VP (VBD rode) (PRT (RP off)) (PP (IN in) (NP (JJ different) (NNS directions)))) (. .)))	(ROOT (S (NP (DT The) (NNS riders)) (ADVP (DT all)) (VP (VBD went) (PP (IN in) (NP (JJ different) (NNS directions))) (S (VP (TO to) (VP (VB find) (NP (NN food)))))) (. .)))	The remaining riders rode off in different directions.	The riders all went in different directions to find food.	neutral	neutral
216238	216238	216238	125999	125999n	fiction	( `` ( You ( ( ( expected trouble ) ? ) '' ) ) )	( You ( ( ( ( ( expected trouble ) here ) ( in ( this bar ) ) ) ? ) '' ) )	(ROOT (S (`` ``) (NP (PRP You)) (VP (VBD expected) (NP (NN trouble))) (. ?) ('' '')))	(ROOT (S (NP (PRP You)) (VP (VBD expected) (NP (NN trouble)) (ADVP (RB here)) (PP (IN in) (NP (DT this) (NN bar)))) (. ?) ('' '')))	" ""You expected trouble?"""	"You expected trouble here in this bar?"""	neutral	neutral
156471	156471	156471	89918	89918e	slate	( ( ( Sounds ( a little ) ) ( like ( ( Wright 's ) ( ( Ferberizing experiences ) ( to me ) ) ) ) ) . )	( It ( ( appears ( to ( be ( the ( same phenomenon ) ) ) ) ) . ) )	(ROOT (S (VP (VBZ Sounds) (NP (DT a) (JJ little)) (PP (IN like) (S (NP (NNP Wright) (POS 's)) (VP (VBG Ferberizing) (NP (NNS experiences)) (PP (TO to) (NP (PRP me))))))) (. .)))	(ROOT (S (NP (PRP It)) (VP (VBZ appears) (S (VP (TO to) (VP (VB be) (NP (DT the) (JJ same) (NN phenomenon)))))) (. .)))	Sounds a little like Wright's Ferberizing experiences to me.	It appears to be the same phenomenon.	entailment	entailment
113724	113724	113724	118791	118791e	telephone	( because ( i ( ( ( got up ) and ) ( started ( ( ( jumping on ) it ) again ) ) ) ) )	( I ( ( ( could n't ) ( help ( ( ( jumping on ) it ) ( ( as soon ) ( as possible ) ) ) ) ) . ) )	(ROOT (SBAR (IN because) (S (NP (FW i)) (VP (VP (VBD got) (PRT (RP up))) (CC and) (VP (VBD started) (S (VP (VBG jumping) (PRT (RP on)) (NP (PRP it)) (ADVP (RB again)))))))))	(ROOT (S (NP (PRP I)) (VP (MD could) (RB n't) (VP (VB help) (S (VP (VBG jumping) (PRT (RP on)) (NP (PRP it)) (ADVP (ADVP (RB as) (RB soon)) (PP (IN as) (ADJP (JJ possible)))))))) (. .)))	because i got up and started jumping on it again	I couldn't help jumping on it as soon as possible. 	entailment	entailment
249233	249233	249233	90483	90483n	telephone	( but ( ( i i ) ( did ( read ( ( the book ) ( i ( have ( do ( ( have ( i ( have ( ( six years ) ( of college ) ) ) ) ) ( so ( i ( did ( ( ( ( read and ) study ) ( about ( the ( Vietnam War ) ) ) ) ( ( though so ) ( i ( am ( pretty ( familiar ( you ( know ( i ( ( 'm ( more ( familiar ( with it ) ) ) ) than ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( I ( ( ( can probably ) ( ( do ( a talk ) ) ( on ( the ( Vietnam War ) ) ) ) ) . ) )	(ROOT (PRN (CC but) (NP (NP (FW i) (FW i)) (SBAR (S (VP (VBD did) (VP (VB read) (NP (NP (DT the) (NN book)) (SBAR (S (NP (FW i)) (VP (VBP have) (VP (VBP do) (S (VP (VB have) (NP (NP (FW i)) (SBAR (S (VP (VBP have) (NP (NP (CD six) (NNS years)) (PP (IN of) (NP (NN college)))))))) (SBAR (IN so) (S (NP (FW i)) (VP (VBD did) (S (VP (VB read) (CC and) (VB study) (PP (IN about) (NP (DT the) (NNP Vietnam) (NNP War))) (SBAR (IN though) (IN so) (S (NP (FW i)) (VP (VBP am) (ADJP (RB pretty) (JJ familiar) (SBAR (S (NP (PRP you)) (VP (VBP know) (SBAR (S (NP (FW i)) (VP (VBP 'm) (ADJP (RBR more) (JJ familiar) (PP (IN with) (NP (PRP it)))) (ADVP (IN than)))))))))))))))))))))))))))))))	(ROOT (S (NP (PRP I)) (VP (MD can) (ADVP (RB probably)) (VP (VB do) (NP (DT a) (NN talk)) (PP (IN on) (NP (DT the) (NNP Vietnam) (NNP War))))) (. .)))	but i i did read the book i have do have i have six years of college so i did read and study about the Vietnam War though so i am pretty familiar you know i'm more familiar with it than	I can probably do a talk on the Vietnam War.	neutral	neutral
38333	38333	38333	6007	6007c	fiction	( ` ( ( What ( ( ( have you ) ( been ( ( telling ( these people ) ) ( about me ) ) ) ) ? ) ) ( ' ( I ( ( demanded bluntly ) . ) ) ) ) )	( I ( silently ( ( conveyed ( ( my approval ) ( of ( the situation ) ) ) ) . ) ) )	(ROOT (S (`` `) (SBARQ (WHNP (WP What)) (SQ (VBP have) (NP (PRP you)) (VP (VBN been) (VP (VBG telling) (NP (DT these) (NNS people)) (PP (IN about) (NP (PRP me)))))) (. ?)) ('' ') (NP (PRP I)) (VP (VBD demanded) (ADVP (RB bluntly))) (. .)))	(ROOT (S (NP (PRP I)) (ADVP (RB silently)) (VP (VBD conveyed) (NP (NP (PRP$ my) (NN approval)) (PP (IN of) (NP (DT the) (NN situation))))) (. .)))	'What have you been telling these people about me?' I demanded bluntly.	I silently conveyed my approval of the situation.	contradiction	contradiction
108082	108082	108082	139776	139776c	telephone	( really ( ( jeez ( yeah you ) ) ( ( kind ( of wonder ) ) ( what ( really happened ) ) ) ) )	( You ( ( know ( ( exactly what ) happened ) ) . ) )	(ROOT (SINV (ADVP (RB really)) (VP (ADVP (RB jeez)) (VBP yeah) (NP (PRP you))) (NP (NP (NN kind)) (PP (IN of) (NP (NN wonder))) (SBAR (WHNP (WP what)) (S (ADVP (RB really)) (VP (VBD happened)))))))	(ROOT (S (NP (PRP You)) (VP (VBP know) (SBAR (WHNP (RB exactly) (WP what)) (S (VP (VBD happened))))) (. .)))	really jeez yeah you kind of wonder what really happened	You know exactly what happened.	contradiction	contradiction
3344	3344	3344	37444	37444n	slate	( ( Nowadays banks ) ( ( are ( by ( ( no means ) ( guaranteed ( to ( make ( To ( turn ( ( a profit ) ( they ( must ( ( ( ( ( ( work hard ) , ) innovate ) -- ) and ) ( take ( big risks ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( I ( ( think ( honesty ( helps ( banks ( turn ( a profit ) ) ) ) ) ) . ) )	(ROOT (S (NP (JJ Nowadays) (NNS banks)) (VP (VBP are) (PP (IN by) (NP (NP (DT no) (NN means)) (VP (VBN guaranteed) (S (VP (TO to) (VP (VB make) (S (VP (TO To) (VP (VB turn) (NP (NP (DT a) (NN profit)) (SBAR (S (NP (PRP they)) (VP (MD must) (VP (VP (VB work) (ADJP (JJ hard))) (, ,) (VP (VB innovate)) (: --) (CC and) (VP (VB take) (NP (JJ big) (NNS risks)))))))))))))))))) (. .)))	(ROOT (S (NP (PRP I)) (VP (VBP think) (SBAR (S (NP (NN honesty)) (VP (VBZ helps) (S (NP (NNS banks)) (VP (VB turn) (NP (DT a) (NN profit)))))))) (. .)))	Nowadays banks are by no means guaranteed to make  To turn a profit they must work hard, innovate--and take big risks.	I think honesty helps banks turn a profit.	neutral	neutral
247072	247072	247072	7249	7249n	telephone	( yeah ( ( ( that ( 's ( what ( they ( 're ( yeah ( that ( 's ( ( ( what ( they ( ( 're really ) ( looking ( for ( i ( think ( ( just how ) ( we ( speak ( also ( looking ( where ( we pause ) ) ) ) ) ) ) ) ) ) ) ) ) ) and ) ( where ( we ( ( do n't ) ( things ( like ( that yeah ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) but ) ( that ( ( 's pretty ) ( that ( 's ( ( good um ) ( what ( do ( you ( ( get ( many movies ) ) ( on campus ) ) ) ) ) ) ) ) ) ) ) )	( ( Where ( we ( choose ( to ( pause ( our words ) ) ) ) ) ) ( ( shows ( ( ( what ( is ( important ( to us ) ) ) ) and ) ( what ( is not ) ) ) ) . ) )	(ROOT (S (VP (VB yeah) (SBAR (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP 're) (ADJP (JJ yeah) (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (SBAR (SBAR (WHNP (WP what)) (S (NP (PRP they)) (VP (VBP 're) (ADVP (RB really)) (VP (VBG looking) (SBAR (IN for) (S (NP (FW i)) (VP (VBP think) (SBAR (WHADVP (RB just) (WRB how)) (S (NP (PRP we)) (VP (VBP speak) (S (VP (ADVP (RB also)) (VBG looking) (SBAR (WHADVP (WRB where)) (S (NP (PRP we)) (VP (VBP pause)))))))))))))))) (CC and) (SBAR (WHADVP (WRB where)) (S (NP (PRP we)) (VP (VBP do) (RB n't) (NP (NP (NNS things)) (PP (IN like) (SBAR (WHNP (WDT that)) (S (VP (VBP yeah)))))))))))))))))))) (CC but) (SBAR (WHNP (WDT that)) (S (VP (VBZ 's) (ADJP (JJ pretty)) (SBAR (IN that) (S (VP (VBZ 's) (NP (NP (JJ good) (NN um)) (SBAR (WHNP (WP what)) (S (VP (VBP do) (S (NP (PRP you)) (VP (VB get) (NP (JJ many) (NNS movies)) (PP (IN on) (NP (NN campus)))))))))))))))))))	(ROOT (S (SBAR (WHADVP (WRB Where)) (S (NP (PRP we)) (VP (VBP choose) (S (VP (TO to) (VP (VB pause) (NP (PRP$ our) (NNS words)))))))) (VP (VBZ shows) (SBAR (SBAR (WHNP (WP what)) (S (VP (VBZ is) (ADJP (JJ important) (PP (TO to) (NP (PRP us))))))) (CC and) (SBAR (WHNP (WP what)) (S (VP (VBZ is) (RB not)))))) (. .)))	yeah that's what they're yeah that's what they're really looking for i think just how we speak also looking where we pause and where we don't things like that yeah but that's pretty that's good um what do you get many movies on campus	Where we choose to pause our words shows what is important to us and what is not. 	neutral	neutral
173656	173656	173656	142038	142038c	government	( He ( ( has ( been ( ( ( ( engaged ( in ( many activities ) ) ) ( through ( his ( ( professional and ) ( university life ) ) ) ) ) , ) ( including ( ( serving ( ( ( ( ( ( on ( ( the ( Editorial Board ) ) ( of ( ( the Journal ) ( of ( Legal Education ) ) ) ) ) ) , ) ( as ( ( Faculty Advisor ) ( for ( the ( Georgetown ( Immigration ( Law Journal ) ) ) ) ) ) ) ) , ) and ) ( on ( the Committee ) ) ) ) ( on ( ( International Migration ) ( for ( the ( Social ( Science ( Research Council ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( He ( ( ( does n't ) ( like ( doing ( ( anything outside ) ( of ( the house ) ) ) ) ) ) . ) )	(ROOT (S (NP (PRP He)) (VP (VBZ has) (VP (VBN been) (VP (VBN engaged) (PP (IN in) (NP (JJ many) (NNS activities))) (PP (IN through) (NP (PRP$ his) (NX (NX (JJ professional)) (CC and) (NX (NN university) (NN life))))) (, ,) (PP (VBG including) (S (VP (VBG serving) (PP (PP (IN on) (NP (NP (DT the) (NNP Editorial) (NNP Board)) (PP (IN of) (NP (NP (DT the) (NNP Journal)) (PP (IN of) (NP (NNP Legal) (NNP Education))))))) (, ,) (PP (IN as) (NP (NP (NNP Faculty) (NNP Advisor)) (PP (IN for) (NP (DT the) (NNP Georgetown) (NNP Immigration) (NNP Law) (NNP Journal))))) (, ,) (CC and) (PP (IN on) (NP (DT the) (NNP Committee)))) (PP (IN on) (NP (NP (NNP International) (NNP Migration)) (PP (IN for) (NP (DT the) (NNP Social) (NNP Science) (NNP Research) (NNP Council))))))))))) (. .)))	(ROOT (S (NP (PRP He)) (VP (VBZ does) (RB n't) (VP (VB like) (S (VP (VBG doing) (NP (NP (NN anything) (NN outside)) (PP (IN of) (NP (DT the) (NN house)))))))) (. .)))	He has been engaged in many activities through his professional and university life, including serving on the Editorial Board of the Journal of Legal Education, as Faculty Advisor for the Georgetown Immigration Law Journal, and on the Committee on International Migration for the Social Science Research Council.	He doesn't like doing anything outside of the house.	contradiction	contradiction
373337	373337	373337	36513	36513n	travel	( ( ( Take ( the ( cable car ) ) ) ( to ( ( Tofana ( di Mezzo ) ) ( for ( ( an ( awesome view ) ) ( clear ( down ( to ( the ( Venetian lagoon ) ) ) ) ) ) ) ) ) ) . )	( ( The ( Venetian lagoon ) ) ( ( can ( be ( ( seen better ) ( from ( some ( other places ) ) ) ) ) ) . ) )	(ROOT (S (VP (VB Take) (NP (DT the) (NN cable) (NN car)) (PP (TO to) (NP (NP (NNP Tofana) (FW di) (NNP Mezzo)) (PP (IN for) (NP (NP (DT an) (JJ awesome) (NN view)) (ADVP (RB clear) (RB down) (PP (TO to) (NP (DT the) (NNP Venetian) (NN lagoon))))))))) (. .)))	(ROOT (S (NP (DT The) (NNP Venetian) (NN lagoon)) (VP (MD can) (VP (VB be) (VP (VBN seen) (ADVP (RBR better)) (PP (IN from) (NP (DT some) (JJ other) (NNS places)))))) (. .)))	Take the cable car to Tofana di Mezzo for an awesome view clear down to the Venetian lagoon.	The Venetian lagoon can be seen better from some other places.	neutral	neutral
30342	30342	30342	7725	7725n	fiction	( ( ( ( Scotland Yard ) ( for me ) ) ! ) '' )	( Only ( Scotland ( ( Yard ( for ( ( ( me or ) I ) ( will ( consult ( my lawyer ) ) ) ) ) ) . ) ) )	(ROOT (FRAG (NP (NP (NNP Scotland) (NNP Yard)) (PP (IN for) (NP (PRP me)))) (. !) ('' '')))	(ROOT (S (RB Only) (NP (NNP Scotland)) (VP (VBD Yard) (SBAR (IN for) (S (NP (PRP me) (CC or) (PRP I)) (VP (MD will) (VP (VB consult) (NP (PRP$ my) (NN lawyer))))))) (. .)))	"Scotland Yard for me!"""	Only Scotland Yard for me or I will consult my lawyer.	neutral	neutral
253620	253620	253620	12318	12318e	telephone	( you ( know ( like ( ( ( MIT and ) ( ( and uh ) ( ( Boston 's ) ( only uh ) ) ) ) ( ( an hours ) ( drive ( from here ) ) ) ) ) ) )	( It ( ( ( takes ( 60 minutes ) ) ( to ( ( drive ( from here ) ) ( to Boston ) ) ) ) . ) )	(ROOT (S (NP (PRP you)) (VP (VBP know) (SBAR (IN like) (S (NP (NP (NNP MIT)) (CC and) (NP (QP (CC and) (CD uh)) (NP (NNP Boston) (POS 's)) (QP (RB only) (CD uh)))) (NP (DT an) (NNS hours)) (VP (VBP drive) (PP (IN from) (NP (RB here)))))))))	(ROOT (S (NP (PRP It)) (VP (VBZ takes) (NP (CD 60) (NNS minutes)) (S (VP (TO to) (VP (VB drive) (PP (IN from) (NP (RB here))) (PP (TO to) (NP (NNP Boston))))))) (. .)))	you know like MIT and and uh Boston's only uh an hours drive from here	It takes 60 minutes to drive from here to Boston. 	entailment	entailment
