	Unnamed: 0	index	promptID	pairID	genre	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence_A	sentence_B	label1	label
230440	230440	230440	54394	54394c	slate	( ( These decisions ) ( ( are ( made ( by ( ( ( middle management ) , ) ( who ( are ( free ( to ( ( ( ( indulge ( their prejudices ) ) , ) regardless ) ( of ( ( a calculation ) ( of ( what ( 's ( best ( for ( the ( corporate ( bottom line ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( ( The ( middle management ) ) ( ( take ( a ( ( ( ( give calculations ) ( a ( great importance ) ) ) and ) ( they ( always ( respect them ) ) ) ) ) ) . ) )	(ROOT (S (NP (DT These) (NNS decisions)) (VP (VBP are) (VP (VBN made) (PP (IN by) (NP (NP (JJ middle) (NN management)) (, ,) (SBAR (WHNP (WP who)) (S (VP (VBP are) (ADJP (JJ free) (S (VP (TO to) (VP (VB indulge) (NP (PRP$ their) (NNS prejudices)) (, ,) (ADVP (RB regardless)) (PP (IN of) (NP (NP (DT a) (NN calculation)) (PP (IN of) (SBAR (WHNP (WP what)) (S (VP (VBZ 's) (NP (NP (JJS best)) (PP (IN for) (NP (DT the) (JJ corporate) (JJ bottom) (NN line))))))))))))))))))))) (. .)))	(ROOT (S (NP (DT The) (JJ middle) (NN management)) (VP (VBP take) (NP (DT a) (S (S (VP (VB give) (NP (NNS calculations)) (NP (DT a) (JJ great) (NN importance)))) (CC and) (S (NP (PRP they)) (ADVP (RB always)) (VP (VB respect) (NP (PRP them))))))) (. .)))	These decisions are made by middle management, who are free to indulge their prejudices, regardless of a calculation of what's best for the corporate bottom line.	The middle management take a give calculations a great importance and they always respect them. 	contradiction	contradiction
388539	388539	388539	65610	65610n	telephone	( it ( made ( national um ) ) )	( It ( ( ( ( went national ) and ) ( was ( all ( over ( the news ) ) ) ) ) . ) )	(ROOT (S (NP (PRP it)) (VP (VBD made) (NP (JJ national) (NN um)))))	(ROOT (S (NP (PRP It)) (VP (VP (VBD went) (S (ADJP (JJ national)))) (CC and) (VP (VBD was) (NP (NP (DT all)) (PP (IN over) (NP (DT the) (NN news)))))) (. .)))	it made national um	It went national and was all over the news.	neutral	neutral
176836	176836	176836	87884	87884c	telephone	( why ( there ( been ( ( so ( much work ) ) ( done already ) ) ) ) )	( Why ( ( ( ( has n't ) ( any worked ) ) ( been ( done already ) ) ) ? ) )	(ROOT (SBARQ (WHADVP (WRB why)) (S (NP (EX there)) (VP (VBN been) (VP (ADVP (RB so) (NP (JJ much) (NN work))) (VBN done) (ADVP (RB already)))))))	(ROOT (SBARQ (WHADVP (WRB Why)) (SQ (VP (VBZ has) (RB n't) (ADVP (RB any) (RB worked)) (VP (VBN been) (VP (VBN done) (ADVP (RB already)))))) (. ?)))	why there been so much work done already	Why hasn't any worked been done already?	contradiction	contradiction
40147	40147	40147	117527	117527n	telephone	( that ( ( would certainly ) ( help ( i ( 'm sure ) ) ) ) )	( ( Yes ( , ( please ( ( send me ) ( ( the ( information . ) ) That ) ) ) ) ) ( ( ( would really ) ( be helpful ) ) . ) )	(ROOT (SBAR (WHNP (WDT that)) (S (VP (MD would) (ADVP (RB certainly)) (VP (VB help) (SBAR (S (NP (FW i)) (VP (VBP 'm) (ADJP (JJ sure))))))))))	(ROOT (S (S (INTJ (UH Yes)) (, ,) (VP (VB please) (VP (VB send) (NP (PRP me)) (FRAG (NP (DT the) (NN information) (. .)) (NP (DT That)))))) (VP (MD would) (ADVP (RB really)) (VP (VB be) (ADJP (JJ helpful)))) (. .)))	that would certainly help i'm sure	Yes, please send me the information. That would really be helpful.	neutral	neutral
341080	341080	341080	99465	99465n	travel	( There ( ( are ( hundreds ( of ( ( stone steps ) ( in ( the ( hillside ( to ( ( walk up ) ( before ( you ( reach ( ( ( Man ( Fat Temple ) ) ( with ( ( its regiments ) ( of ( ( small ( gilt statues ) ) ( of Buddha ) ) ) ) ) ) ( lining ( the walls ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( There ( ( are ( ( ( eight hundred ) steps ) ( of ( stone ( in ( ( the hillside ) ( near ( Man ( Fat Temple ) ) ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (NNS hundreds)) (PP (IN of) (NP (NP (NN stone) (NNS steps)) (PP (IN in) (NP (DT the) (NN hillside) (S (VP (TO to) (VP (VB walk) (PRT (RP up)) (SBAR (IN before) (S (NP (PRP you)) (VP (VBP reach) (S (NP (NP (NNP Man) (NNP Fat) (NNP Temple)) (PP (IN with) (NP (NP (PRP$ its) (NNS regiments)) (PP (IN of) (NP (NP (JJ small) (JJ gilt) (NNS statues)) (PP (IN of) (NP (NNP Buddha)))))))) (VP (VBG lining) (NP (DT the) (NNS walls)))))))))))))))) (. .)))	(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (QP (CD eight) (CD hundred)) (NNS steps)) (PP (IN of) (NP (NP (NN stone)) (PP (IN in) (NP (NP (DT the) (NN hillside)) (PP (IN near) (NP (NNP Man) (NNP Fat) (NNP Temple))))))))) (. .)))	There are hundreds of stone steps in the hillside to walk up before you reach Man Fat Temple with its regiments of small gilt statues of Buddha lining the walls.	There are eight hundred steps of stone in the hillside near Man Fat Temple.	neutral	neutral
345497	345497	345497	82558	82558c	telephone	( and ( they ( ( uh ( in Alabama ) ) ( where ( i ( ( came ( from they ) ) ( they ( allow ( you ( to ( substitute ( if ( you ( ( ( ( got ( a ( four ( year degree ) ) ) ) ( so ( i ( ( ( went out ) and ) ( ( played substitute ) ( for ( a while ) ) ) ) ) ) ) and ) ( ( decided nope ) ( not ( for me ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) )	( ( In Alabama ) ( you ( ( ( do n't ) ( ( need ( ( any sort ) ( of ( ( higher education ) ( in order ) ) ) ) ) ( to substitute ) ) ) . ) ) )	(ROOT (PRN (CC and) (S (NP (PRP they)) (VP (VBD uh) (PP (IN in) (NP (NNP Alabama))) (SBAR (WHADVP (WRB where)) (S (NP (FW i)) (VP (VBD came) (PP (IN from) (NP (PRP they))) (SBAR (S (NP (PRP they)) (VP (VBP allow) (S (NP (PRP you)) (VP (TO to) (VP (VB substitute) (SBAR (IN if) (S (NP (PRP you)) (VP (VP (VBD got) (NP (DT a) (CD four) (NN year) (NN degree)) (SBAR (IN so) (S (NP (FW i)) (VP (VP (VBD went) (PRT (RP out))) (CC and) (VP (VBD played) (NP (NN substitute)) (PP (IN for) (NP (DT a) (NN while)))))))) (CC and) (VP (VBD decided) (NP (NN nope)) (PP (RB not) (IN for) (NP (PRP me))))))))))))))))))))	(ROOT (S (PP (IN In) (NP (NNP Alabama))) (NP (PRP you)) (VP (VBP do) (RB n't) (VP (VB need) (NP (NP (DT any) (NN sort)) (PP (IN of) (NP (NP (JJR higher) (NN education)) (PP (IN in) (NP (NN order)))))) (S (VP (TO to) (VP (VB substitute)))))) (. .)))	and they uh in Alabama where i came from they they allow you to substitute if you got a four year degree so i went out and played substitute for a while and decided nope not for me	In Alabama you don't need any sort of higher education in order to substitute. 	contradiction	contradiction
1831	1831	1831	22677	22677e	travel	( ( ( ( ( The music ) , ) ( ( Gregorian and ) traditional ) ) , ) ( ( is ( sung ( in ( old lemosan ) ) ) ) . ) )	( ( The ( traditional ( and ( Gregorian music ) ) ) ) ( ( is ( performed ( in ( old lemosan ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (NN music)) (, ,) (NP (NP (NNP Gregorian)) (CC and) (NP (JJ traditional))) (, ,)) (VP (VBZ is) (VP (VBN sung) (PP (IN in) (NP (JJ old) (NN lemosan))))) (. .)))	(ROOT (S (NP (DT The) (JJ traditional) (CC and) (NNP Gregorian) (NN music)) (VP (VBZ is) (VP (VBN performed) (PP (IN in) (NP (JJ old) (NN lemosan))))) (. .)))	The music, Gregorian and traditional, is sung in old lemosan.	The traditional and Gregorian music is performed in old lemosan.	entailment	entailment
201353	201353	201353	20906	20906e	slate	( ( David ( Foster Wallace ) ) ( ( ( bashes ( ( ( ( Updike 's ) ( Toward ( ( the End ) ( of ( Time ( in ( the ( New ( York Observer ) ) ) ) ) ) ) ) ) : ) ( ( -LSB- ( S ( -RSB- ( o mind-bendingly ) ) ) ) ( ( clunky and ) self-indulgent ) ) ) ) ( that ( it ( 's ( hard ( to ( believe ( ( the author ) ( let ( it ( be ( published ( in ( ( this kind ) ( of shape ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( ( David ( Foster Wallace ) ) ( ( ( has ( at ( one point ) ) ) ( written ( about ( ( ( his opinion ) ( on ( Updike 's ) ) ) ( Toward ( ( the End ) ( of Time ) ) ) ) ) ) ) . ) )	(ROOT (S (NP (NNP David) (NNP Foster) (NNP Wallace)) (VP (VBZ bashes) (NP (NP (NP (NNP Updike) (POS 's)) (PP (IN Toward) (NP (NP (DT the) (NN End)) (PP (IN of) (NP (NP (NNP Time)) (PP (IN in) (NP (DT the) (NNP New) (NNP York) (NNP Observer)))))))) (: :) (NP (NP (NNP -LSB-) (NNP S) (NNP -RSB-) (NN o) (NN mind-bendingly)) (ADJP (JJ clunky) (CC and) (JJ self-indulgent)))) (SBAR (IN that) (S (NP (PRP it)) (VP (VBZ 's) (ADJP (JJ hard) (S (VP (TO to) (VP (VB believe) (S (NP (DT the) (NN author)) (VP (VB let) (S (NP (PRP it)) (VP (VB be) (VP (VBN published) (PP (IN in) (NP (NP (DT this) (NN kind)) (PP (IN of) (NP (NN shape)))))))))))))))))) (. .)))	(ROOT (S (NP (NNP David) (NNP Foster) (NNP Wallace)) (VP (VBZ has) (ADVP (IN at) (NP (CD one) (NN point))) (VP (VBN written) (PP (IN about) (NP (NP (PRP$ his) (NN opinion)) (PP (IN on) (NP (NNP Updike) (POS 's))) (PP (IN Toward) (NP (NP (DT the) (NN End)) (PP (IN of) (NP (NNP Time))))))))) (. .)))	David Foster Wallace bashes Updike's Toward the End of Time in the New York Observer : [S]o mind-bendingly clunky and self-indulgent that it's hard to believe the author let it be published in this kind of shape.	David Foster Wallace has at one point written about his opinion on Updike's Toward the End of Time. 	entailment	entailment
290946	290946	290946	120622	120622c	government	( ( ( ( ( ( ( The ( basic ( financial statements ) ) ) ( in ( ( financial reports ) ( prepared pursuant ) ) ) ) ( to ( the ( Chief ( Financial ( Officers Act ) ) ) ) ) ) , ) ( as amended ) ) , ) ( ( are ( called ( the ( principal ( financial statements ) ) ) ) ) . ) )	( ( The ( Chief ( Financial ( Officers Act ) ) ) ) ( ( ( is not ) ( ( the ( governing statute ) ) ( in ( this matter ) ) ) ) . ) )	(ROOT (S (NP (NP (DT The) (JJ basic) (JJ financial) (NNS statements)) (PP (IN in) (NP (NP (JJ financial) (NNS reports)) (ADJP (JJ prepared) (JJ pursuant)))) (PP (TO to) (NP (DT the) (NNP Chief) (NNP Financial) (NNP Officers) (NNP Act))) (, ,) (ADJP (RB as) (VBN amended)) (, ,)) (VP (VBP are) (VP (VBN called) (NP (DT the) (JJ principal) (JJ financial) (NNS statements)))) (. .)))	(ROOT (S (NP (DT The) (NNP Chief) (NNP Financial) (NNP Officers) (NNP Act)) (VP (VBZ is) (RB not) (NP (NP (DT the) (VBG governing) (NN statute)) (PP (IN in) (NP (DT this) (NN matter))))) (. .)))	The basic financial statements in financial reports prepared pursuant to the Chief Financial Officers Act, as amended, are called the principal financial statements.	The Chief Financial Officers Act is not the governing statute in this matter.	contradiction	contradiction
260560	260560	260560	140081	140081n	government	( Such ( ( would ( ( be ( the case ) ) ( if ( ( the ( postal service ) ) ( ( requires ( two sortations ) ) ( to ( ( ( get ( the mail ) ) ( to ( the ( 5-digit level ) ) ) ) ( while ( ( the computer ) ( goes ( there directly ) ) ) ) ) ) ) ) ) ) ) . ) )	( Currently ( , ( ( the ( postal service ) ) ( ( ( requires ( two sortations ) ) ( to ( ( get ( the mail ) ) ( to ( the ( 5-digit level ) ) ) ) ) ) . ) ) ) )	(ROOT (S (NP (JJ Such)) (VP (MD would) (VP (VB be) (NP (DT the) (NN case)) (SBAR (IN if) (S (NP (DT the) (JJ postal) (NN service)) (VP (VBZ requires) (NP (CD two) (NNS sortations)) (S (VP (TO to) (VP (VB get) (NP (DT the) (NN mail)) (PP (TO to) (NP (DT the) (JJ 5-digit) (NN level))) (SBAR (IN while) (S (NP (DT the) (NN computer)) (VP (VBZ goes) (S (NP (EX there)) (ADVP (RB directly)))))))))))))) (. .)))	(ROOT (S (ADVP (RB Currently)) (, ,) (NP (DT the) (JJ postal) (NN service)) (VP (VBZ requires) (NP (CD two) (NNS sortations)) (S (VP (TO to) (VP (VB get) (NP (DT the) (NN mail)) (PP (TO to) (NP (DT the) (JJ 5-digit) (NN level))))))) (. .)))	Such would be the case if the postal service requires two sortations to get the mail to the 5-digit level while the computer goes there directly.	Currently, the postal service requires two sortations to get the mail to the 5-digit level.	neutral	neutral
112666	112666	112666	130159	130159c	government	( ( The ( third row ) ) ( ( is ( devoted ( to ( bill/payment ( mail ( that ( is ( part ( of ( the ( NHH-to-NHH ( ( -LRB- ( Non-household-to-Non-household -RRB- ) ) sector ) ) ) ) ) ) ) ) ) ) ) ) . ) )	( ( The ( third row ) ) ( ( is ( devoted ( to ( correspondence ( between households ) ) ) ) ) . ) )	(ROOT (S (NP (DT The) (JJ third) (NN row)) (VP (VBZ is) (VP (VBN devoted) (S (VP (TO to) (VP (VB bill/payment) (NP (NP (NN mail)) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (NP (NP (NN part)) (PP (IN of) (NP (DT the) (JJ NHH-to-NHH) (PRN (-LRB- -LRB-) (NP (NNP Non-household-to-Non-household)) (-RRB- -RRB-)) (NN sector))))))))))))) (. .)))	(ROOT (S (NP (DT The) (JJ third) (NN row)) (VP (VBZ is) (VP (VBN devoted) (PP (TO to) (NP (NP (NN correspondence)) (PP (IN between) (NP (NNS households))))))) (. .)))	The third row is devoted to bill/payment mail that is part of the NHH-to-NHH (Non-household-to-Non-household) sector.	The third row is devoted to correspondence between households.	contradiction	contradiction
63464	63464	63464	90328	90328c	travel	( ( To ( catch ( ( ( the piazza ) and ) ( ( the basilica ) ( bathed ( in ( ( moonlight and ) quasi-deserted ) ) ) ) ) ) ) ( ( is ( a ( magical thing ) ) ) . ) )	( ( The ( ( piazza and ) basilica ) ) ( ( are ( ( ( closed off ) ( at night ) ) ( to people ) ) ) . ) )	(ROOT (S (S (VP (TO To) (VP (VB catch) (NP (NP (DT the) (NN piazza)) (CC and) (NP (NP (DT the) (NN basilica)) (VP (VBN bathed) (PP (IN in) (NP (NN moonlight) (CC and) (NN quasi-deserted))))))))) (VP (VBZ is) (NP (DT a) (JJ magical) (NN thing))) (. .)))	(ROOT (S (NP (DT The) (NN piazza) (CC and) (NN basilica)) (VP (VBP are) (VP (VBN closed) (PRT (RP off)) (PP (IN at) (NP (NN night))) (PP (TO to) (NP (NNS people))))) (. .)))	To catch the piazza and the basilica bathed in moonlight and quasi-deserted is a magical thing.	The piazza and basilica are closed off at night to people.	contradiction	contradiction
49248	49248	49248	22828	22828e	slate	( ( Politicians ( of ( both parties ) ) ) ( christened ( ( the ( new ( Ronald ( Reagan ( Building ( and ( International ( Trade Center ) ) ) ) ) ) ) ) ( in ( Washington ( , D.C. ) ) ) ) ) )	( There ( is ( ( a ( new ( Regan Building ) ) ) ( in ( Washington DC ) ) ) ) )	(ROOT (S (NP (NP (NNS Politicians)) (PP (IN of) (NP (DT both) (NNS parties)))) (VP (VBD christened) (NP (NP (DT the) (JJ new) (NNP Ronald) (NNP Reagan) (NNP Building) (CC and) (NNP International) (NNP Trade) (NNP Center)) (PP (IN in) (NP (NNP Washington) (, ,) (NNP D.C.)))))))	(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (JJ new) (NNP Regan) (NNP Building)) (PP (IN in) (NP (NNP Washington) (NNP DC)))))))	Politicians of both parties christened the new Ronald Reagan Building and International Trade Center in Washington, D.C.	There is a new Regan Building in Washington DC	entailment	entailment
3177	3177	3177	58184	58184e	telephone	( and ( ( ( ( one ( of them ) ) ( was ( lost ( for ( many ( many years ) ) ) ) ) ) and ) ( uh ( he ( actually ( he ( ( turns out ) ( to ( be ( a ( law man ) ) ) ) ) ) ) ) ) ) )	( ( One ( of them ) ) ( ( ( was nowhere ) ( to ( be ( found ( for ( a ( long time ) ) ) ) ) ) ) . ) )	(ROOT (PRN (CC and) (S (S (NP (NP (CD one)) (PP (IN of) (NP (PRP them)))) (VP (VBD was) (VP (VBN lost) (PP (IN for) (NP (JJ many) (JJ many) (NNS years)))))) (CC and) (S (INTJ (UH uh)) (NP (PRP he)) (VP (VBD actually) (SBAR (S (NP (PRP he)) (VP (VBZ turns) (PRT (RP out)) (S (VP (TO to) (VP (VB be) (NP (DT a) (NN law) (NN man)))))))))))))	(ROOT (S (NP (NP (CD One)) (PP (IN of) (NP (PRP them)))) (VP (VBD was) (ADVP (RB nowhere)) (S (VP (TO to) (VP (VB be) (VP (VBN found) (PP (IN for) (NP (DT a) (JJ long) (NN time)))))))) (. .)))	and one of them was lost for many many years and uh he actually he turns out to be a law man	One of them was nowhere to be found for a long time.	entailment	entailment
114312	114312	114312	83135	83135c	slate	( ( ( Some ( of ( his ( fellow ( prion researchers ) ) ) ) ) ( suggest ( it ( might ( be ( ( ( a ( viral co-factor ) ) , ) ( which ( is ( doublespeak ( for ( saying ( that ( ( the prion ) ( ( ai n't ) ( the ( infectious agent ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ) ( , ( ( a virus ) ( is . ) ) ) )	( ( The researchers ) ( ( think ( ( the prion ) ( is ( the ( infectious agent ) ) ) ) ) . ) )	(ROOT (S (S (NP (NP (DT Some)) (PP (IN of) (NP (PRP$ his) (JJ fellow) (NN prion) (NNS researchers)))) (VP (VBP suggest) (SBAR (S (NP (PRP it)) (VP (MD might) (VP (VB be) (NP (NP (DT a) (JJ viral) (NN co-factor)) (, ,) (SBAR (WHNP (WDT which)) (S (VP (VBZ is) (VP (VBN doublespeak) (PP (IN for) (S (VP (VBG saying) (SBAR (IN that) (S (NP (DT the) (NN prion)) (VP (VBP ai) (RB n't) (NP (DT the) (JJ infectious) (NN agent))))))))))))))))))) (, ,) (NP (DT a) (NN virus)) (VP (VBZ is)) (. .)))	(ROOT (S (NP (DT The) (NNS researchers)) (VP (VBP think) (SBAR (S (NP (DT the) (NN prion)) (VP (VBZ is) (NP (DT the) (JJ infectious) (NN agent)))))) (. .)))	Some of his fellow prion researchers suggest it might be a viral co-factor, which is doublespeak for saying that the prion ain't the infectious agent, a virus is.	The researchers think the prion is the infectious agent.	contradiction	contradiction
301206	301206	301206	125923	125923n	fiction	( Importance ? )	( ( ( Is ( that ( why everyone ) ) ) ( cares ( about it ) ) ) ? )	(ROOT (SQ (VP (VB Importance)) (. ?)))	(ROOT (SQ (VBZ Is) (NP (DT that) (JJ why) (NN everyone)) (NP (NP (NNP cares)) (PP (IN about) (NP (PRP it)))) (. ?)))	Importance? 	Is that why everyone cares about it?	neutral	neutral
305487	305487	305487	92719	92719e	travel	( ( ( Standing alone ) ( in ( fields ( leading ( to ( the sea ) ) ) ) ) ) ( , ( ( their ( buff-stone columns ) ) ( ( take ( on ( ( a ( wonderful ( golden glow ) ) ) ( at sunset ) ) ) ) . ) ) ) )	( ( ( ( ( ( The fields ) ( lead ( to ( the ocean ) ) ) ) , ) and ) ( there ( is ( ( a ( great glow ) ) ( at sunset ) ) ) ) ) . )	(ROOT (S (S (VP (VBG Standing) (ADVP (RB alone)) (PP (IN in) (NP (NP (NNS fields)) (VP (VBG leading) (PP (TO to) (NP (DT the) (NN sea)))))))) (, ,) (NP (PRP$ their) (JJ buff-stone) (NNS columns)) (VP (VBP take) (PP (IN on) (NP (NP (DT a) (JJ wonderful) (JJ golden) (NN glow)) (PP (IN at) (NP (NN sunset)))))) (. .)))	(ROOT (S (S (NP (DT The) (NNS fields)) (VP (VBP lead) (PP (TO to) (NP (DT the) (NN ocean))))) (, ,) (CC and) (S (NP (EX there)) (VP (VBZ is) (NP (NP (DT a) (JJ great) (NN glow)) (PP (IN at) (NP (NN sunset)))))) (. .)))	Standing alone in fields leading to the sea, their buff-stone columns take on a wonderful golden glow at sunset.	The fields lead to the ocean, and there is a great glow at sunset.	entailment	entailment
224699	224699	224699	53172	53172n	government	( ( Just ( being ( ( the ( first chair ) ) ( of ( ( the commission ) ( which ( began ( ( the implementation ) ( of ( the ( ( pro bono ) process ) ) ) ) ) ) ) ) ) ) ) ( ( was ( somewhat humbling ) ) . ) )	( They ( ( wanted ( to ( make ( a ( lasting impression ) ) ) ) ) . ) )	(ROOT (S (S (ADVP (RB Just)) (VP (VBG being) (NP (NP (DT the) (JJ first) (NN chair)) (PP (IN of) (NP (NP (DT the) (NN commission)) (SBAR (WHNP (WDT which)) (S (VP (VBD began) (NP (NP (DT the) (NN implementation)) (PP (IN of) (NP (DT the) (ADJP (FW pro) (FW bono)) (NN process)))))))))))) (VP (VBD was) (ADJP (RB somewhat) (JJ humbling))) (. .)))	(ROOT (S (NP (PRP They)) (VP (VBD wanted) (S (VP (TO to) (VP (VB make) (NP (DT a) (JJ lasting) (NN impression)))))) (. .)))	Just being the first chair of the commission which began the implementation of the pro bono process was somewhat humbling.	They wanted to make a lasting impression.	neutral	neutral
204243	204243	204243	126003	126003e	fiction	( Nye ( ( ( swerved , ) ( ( sending ( a lagger ) ) ( on ( with ( ( a ( sharp crack ) ) ( of ( quirt ( in ( the air ) ) ) ) ) ) ) ) ) . ) )	( Nye ( ( was ( holding ( on ( to ( the quirt ) ) ) ) ) . ) )	(ROOT (S (NP (NNP Nye)) (VP (VBD swerved) (, ,) (S (VP (VBG sending) (NP (DT a) (NN lagger)) (PP (IN on) (IN with) (NP (NP (DT a) (JJ sharp) (NN crack)) (PP (IN of) (NP (NP (NN quirt)) (PP (IN in) (NP (DT the) (NN air)))))))))) (. .)))	(ROOT (S (NP (NNP Nye)) (VP (VBD was) (VP (VBG holding) (PP (IN on) (PP (TO to) (NP (DT the) (NN quirt)))))) (. .)))	Nye swerved, sending a lagger on with a sharp crack of quirt in the air.	Nye was holding on to the quirt.	entailment	entailment
268701	268701	268701	88587	88587n	slate	( ( Growing up ) ( , ( I ( was ( taught ( that ( ( a gentleman ) ( ( precedes ( a lady ) ) ( when ( ( entering ( a public ) ) ( ( place -LRB- ) e.g. ) ) ) ) ) ) ) ) ) ) )	( it ( ( ( does n't ) ( matter ( who ( precedes who ) ) ) ) . ) )	(ROOT (S (ADVP (RB Growing) (RB up)) (, ,) (NP (PRP I)) (VP (VBD was) (VP (VBN taught) (SBAR (IN that) (S (NP (DT a) (NN gentleman)) (VP (VBZ precedes) (NP (DT a) (NN lady)) (SBAR (WHADVP (WRB when)) (S (VP (ADVP (RB entering) (NP (DT a) (NN public))) (VB place) (-LRB- -LRB-) (NP (NNP e.g.))))))))))))	(ROOT (S (NP (PRP it)) (VP (VBZ does) (RB n't) (VP (VB matter) (SBAR (WHNP (WP who)) (S (VP (VBZ precedes) (WHNP (WP who))))))) (. .)))	Growing up, I was taught that a gentleman precedes a lady when entering a public place (e.g.	it doesn't matter who precedes who.	neutral	neutral
382693	382693	382693	80837	80837e	fiction	( We ( ( 're ( moving ( ( ( ( retrograde , ) ( back ( to ( our ( previous position ) ) ) ) ) , ) ( out ( of Sagittarius ) ) ) ) ) ! ) )	( We ( ( 're ( moving ( ( retrograde out ) ( of Sagittarius ) ) ) ) . ) )	(ROOT (S (NP (PRP We)) (VP (VBP 're) (VP (VBG moving) (NP (NP (NP (NN retrograde)) (, ,) (ADVP (RB back) (PP (TO to) (NP (PRP$ our) (JJ previous) (NN position)))) (, ,)) (PP (RB out) (IN of) (NP (NNP Sagittarius)))))) (. !)))	(ROOT (S (NP (PRP We)) (VP (VBP 're) (VP (VBG moving) (S (VP (VB retrograde) (PRT (RP out)) (PP (IN of) (NP (NNP Sagittarius))))))) (. .)))	We're moving retrograde, back to our previous position, out of Sagittarius!	We're moving retrograde out of Sagittarius.	entailment	entailment
336768	336768	336768	10891	10891n	fiction	( ( One ( of ( ( the corpses ) ( that ( ( fell back ) ( from ( the risings ) ) ) ) ) ) ) ( ( ( added ( a word ) ) ( to ( what ( ( the others ) ( had said ) ) ) ) ) . ) )	( ( The corpses ) ( everywhere ( ( were nervous ) . ) ) )	(ROOT (S (NP (NP (CD One)) (PP (IN of) (NP (NP (DT the) (NNS corpses)) (SBAR (WHNP (WDT that)) (S (VP (VBD fell) (ADVP (RB back)) (PP (IN from) (NP (DT the) (NNS risings))))))))) (VP (VBD added) (NP (DT a) (NN word)) (PP (TO to) (SBAR (WHNP (WP what)) (S (NP (DT the) (NNS others)) (VP (VBD had) (VP (VBN said))))))) (. .)))	(ROOT (S (NP (DT The) (NNS corpses)) (ADVP (RB everywhere)) (VP (VBD were) (ADJP (JJ nervous))) (. .)))	One of the corpses that fell back from the risings added a word to what the others had said.	The corpses everywhere were nervous.	neutral	neutral
149483	149483	149483	10648	10648n	fiction	( ( 27 ( Carshalton Gardens ) ) ( , ( ( ( ( said Tuppence ) , ) ( referring ( to ( the address ) ) ) ) . ) ) )	( Tuppence ( ( lived ( at ( 27 ( Carchalton Gardens ) ) ) ) . ) )	(ROOT (S (NP (CD 27) (NNP Carshalton) (NNPS Gardens)) (, ,) (VP (VBD said) (NP (NNP Tuppence)) (, ,) (S (VP (VBG referring) (PP (TO to) (NP (DT the) (NN address)))))) (. .)))	(ROOT (S (NP (NNP Tuppence)) (VP (VBD lived) (PP (IN at) (NP (CD 27) (NNPS Carchalton) (NNPS Gardens)))) (. .)))	27 Carshalton Gardens, said Tuppence, referring to the address.	Tuppence lived at 27 Carchalton Gardens.	neutral	neutral
141838	141838	141838	68695	68695c	government	( ( By comparison ) ( , ( ( tuition ( at ( ( the University ) ( of ( ( Colorado ( Law School ) ) ( at Boulder ) ) ) ) ) ) ( ( is ( ( much lower ) ( for ( ( ( state residents ) - ) ( ( $ 6,754 ) ( a year ) ) ) ) ) ) . ) ) ) )	( ( ( State residents ) ( ( pay ( more ( in tuition ) ) ) ( at ( ( the University ) ( of ( Colorado ( Law School ) ) ) ) ) ) ) ( , ( they ( ( ( end up ) ( ( paying ( $ 45,087 ) ) ( a year ) ) ) . ) ) ) )	(ROOT (S (PP (IN By) (NP (NN comparison))) (, ,) (NP (NP (NN tuition)) (PP (IN at) (NP (NP (DT the) (NNP University)) (PP (IN of) (NP (NP (NNP Colorado) (NNP Law) (NNP School)) (PP (IN at) (NP (NNP Boulder)))))))) (VP (VBZ is) (ADJP (ADJP (RB much) (JJR lower)) (PP (IN for) (NP (NP (NN state) (NNS residents)) (: -) (NP (NP ($ $) (CD 6,754)) (NP (DT a) (NN year))))))) (. .)))	(ROOT (S (S (NP (NNP State) (NNS residents)) (VP (VBP pay) (ADVP (RBR more) (PP (IN in) (NP (NN tuition)))) (PP (IN at) (NP (NP (DT the) (NNP University)) (PP (IN of) (NP (NNP Colorado) (NNP Law) (NNP School))))))) (, ,) (NP (PRP they)) (VP (VBP end) (PRT (RP up)) (S (VP (VBG paying) (NP ($ $) (CD 45,087)) (NP (DT a) (NN year))))) (. .)))	By comparison, tuition at the University of Colorado Law School at Boulder is much lower for state residents - $6,754 a year.	State residents pay more in tuition at the University of Colorado Law School, they end up paying $45,087 a year.	contradiction	contradiction
